20190215,528669408,1306,1550255747.5220609,69.85088605942344,1552.2383387099853,117.0987889469994,1550255747.6658132,312.8039960358782,[ 74.04741798 110.73872431 129.25575816 147.86501073 166.5120164
 184.07460979 201.91215699 221.55790176 240.44315301],[6.27023750e+00 1.39397166e+02 7.94906514e-02 2.81226070e+01
 9.52404333e-02 8.73177055e-02 1.93814620e-01 1.21665107e-01
 1.22217681e-01 1.59714112e-01 2.62371710e-01 1.72624762e-01
 2.97398574e-01],__,-15.289999999999964,312.8039960358782,0.07796636389840869,
