20190302,531295337,1065,1551495684.9743197,206.61933081271874,10023.21105186874,80.5883018117739,1551495664.3821585,303.022107747799,[76.10965468 99.58955732 152.07562154],[4.57593135 185.75529874 0.39879846 7.60178907 0.30755467 0.38447237 0.60667367],__,-59.639999999999986,303.022107747799,0.20509543551704554,
20190302,531295337,1066,1551495686.8675845,206.85993093025178,9974.690089799655,90.05528161018898,1551495675.6835132,317.3822362427834,[68.74778487],[5.97375015 188.53626096 0.51923789 11.30599756 0.63354796],__,-59.96999999999997,317.3822362427834,0.1697482511690037,
20190302,531295337,1067,1551495689.0365455,207.99602927007498,9944.009022113365,80.68047340733781,1551495668.4509027,300.63510110631586,[80.54844382 158.15475917],[4.83059999 185.82261646 0.54169773 8.19221942 0.31551975 0.57415585],__,-59.96999999999997,300.63510110631586,0.22140060958554572,
20190302,531295337,1068,1551495690.895655,206.2905006795481,10017.864306737058,84.93777070781981,1551495674.686684,301.71360870618884,[77.73399041 102.13284467 153.82948637 220.7265114],[4.18795214 185.10877781 0.34576841 6.64411739 0.222565 0.28053288 0.40842367 0.51700813],__,-59.96999999999997,301.71360870618884,0.21945257573336743,
20190302,531295337,1069,1551495694.2110667,208.33059025277754,10127.94244057749,85.7072015446914,1551495678.964419,292.6755610917686,[78.36436094 158.07991028],[5.3275113 187.33352268 0.87687884 9.62346543 0.36640419 0.71969645],__,-59.95999999999998,292.6755610917686,0.20409379052350923,
20190309,532549927,1026,1552098585.882682,262.8615413450652,8035.852472607458,104.49029449492446,1552098585.081217,335.3136892380245,[75.67436237 109.68010809 149.67083187],[6.86576466 176.19189267 0.7795265 11.68612376 0.44157916 0.6068427 0.8388528],__,-47.40999999999997,335.3136892380245,0.2542996545992424,
20190309,532549927,1032,1552098605.9409974,267.95490780950695,8583.781121405937,100.940694050471,1552098602.5322323,323.6000821674484,[76.59908943 190.69969989],[6.45115014 175.76959532 0.64915693 9.47183769 0.39140638 0.83771319],__,-50.24999999999997,323.6000821674484,0.27864839373118166,
20190309,532549927,1033,1552098610.0423374,266.65900406913687,8602.547513926056,100.72932663572328,1552098606.4387488,324.4318104038427,[77.1121191 143.87749148],[6.54112289 176.6493694 0.53130377 9.3902198 0.47635351 0.81754934],__,-50.24999999999997,324.4318104038427,0.25734190072250074,
20190309,532549927,1034,1552098613.1739023,267.8642429979904,8614.221939224648,100.06663982814085,1552098608.9763737,315.8832179975549,[77.30016005],[7.28997277 181.29734256 0.8722072 11.11399729 0.5843232],__,-50.25999999999999,315.8832179975549,0.17775562892576882,
20190321,534770888,1122,1553139683.3998158,242.0362142243352,9930.023857815671,97.78242193038035,1553139680.121478,326.1912826512866,[73.32622146 208.28992553 138.13787848],[6.0209288 184.15831024 0.69017307 10.18711259 0.45117928 1.12787562 0.78088084],__,-55.92999999999998,326.1912826512866,0.2574980397039913,
20190321,534770888,1126,1553139695.4368894,242.35711733615142,9760.020521069502,96.09107101749396,1553139690.1964407,328.96118410053396,[78.59340604 154.02735173],[5.93670079 183.21418477 0.58332267 9.68642327 0.40098788 0.74296108],__,-55.98999999999998,328.96118410053396,0.2688352649817245,
