20190223,530122923,1077,1550953927.6989837,62.01757870520547,1659.449589849148,111.32129322502283,1550953922.5042143,326.91442682148624,[ 39.35291946  59.1596096   79.45153433  99.47708853 119.01487278
 138.73567359 159.47662793 178.9682022  197.61195898 214.09839342
 234.59996837],[5.57602581e+00 1.49182685e+02 1.04562035e-01 2.94475889e+01
 2.17646701e-01 9.38722910e-02 1.05776180e-01 1.31176173e-01
 8.27318782e-02 1.01189780e-01 1.00285428e-01 1.02852479e-01
 1.64171352e-01 2.21500658e-01 1.65239168e-01],__,-6.489999999999952,326.91442682148624,0.15320416258782502,
20190223,530122923,1078,1550953911.3735385,61.32513379725082,1316.8044808648608,133.84873476963887,1550953928.2245114,328.5502512496004,[ 79.00054881 117.95816296 157.21546426  57.85361878  97.98252126
 135.89390916 175.95374766 194.4417598  214.26922763 234.28347302
 255.18993129],[6.20450421e+00 1.33339167e+02 8.68128999e-02 3.32812524e+01
 8.89630665e-02 9.32298361e-02 1.13582307e-01 1.09831645e-01
 1.36007877e-01 1.27135098e-01 1.15340445e-01 1.72969905e-01
 2.29758541e-01 1.84680025e-01 2.63689017e-01],__,-6.489999999999952,328.5502512496004,0.16632403330609602,
20190223,530122923,1079,1550953896.6028976,57.641305349235886,986.2066612287754,115.58615355770175,1550953894.6456254,329.2775016911452,[ 58.11426947  80.38027531  98.26412449 119.64402721 139.52833648
 159.74693444 178.88743864 198.70762908 219.89901377 239.25831096],[6.68049270e+00 1.14439461e+02 7.50663063e-02 3.81816768e+01
 1.06906884e-01 9.43548292e-02 1.25013179e-01 8.18708584e-02
 1.14724188e-01 1.04868712e-01 1.02216361e-01 1.67427237e-01
 1.97930219e-01 1.40232063e-01],__,-6.489999999999952,329.2775016911452,0.16570335053618732,
20190223,530122923,1215,1550951727.1844492,52.48703545397558,1336.40197439356,87.43655923743395,1550951697.5662432,345.36877995443166,[ 83.80771393 122.24359508 167.78119782 183.39625923 248.45811329],[  5.53797812 141.99250459   0.35046969  37.17227023   0.14352831
   0.1645981    0.20868858   0.22223144   0.32631993],__,-6.359999999999957,345.36877995443166,0.18990614215723975,
20190223,530122923,1269,1550950938.109248,58.604944807693315,1856.1471640602726,97.1314990856861,1550950918.7898154,327.88024746255746,[ 60.49524603  84.94706723 120.5913987  180.43139333 200.69370488
 220.44981747 241.69999129 258.31224663],[5.01359981e+00 1.58603019e+02 1.52321653e-01 2.81461205e+01
 9.57736749e-02 1.00009405e-01 8.73438137e-02 9.61042781e-02
 1.47882137e-01 2.09875809e-01 1.63598720e-01 1.98365240e-01],__,-5.67999999999995,327.88024746255746,0.17436730584436527,
20190223,530122923,1272,1550950898.209813,58.75537673396473,1116.2889452301988,117.3068398975287,1550950897.8447495,337.5422450265946,[119.09393124  79.55389202 158.74911783 178.3485884  199.01710037
 219.10873458 238.29687507],[6.43359766e+00 1.22387147e+02 9.08764267e-02 3.69857284e+01
 8.15787293e-02 7.72929544e-02 9.18110319e-02 1.01857153e-01
 1.63591518e-01 2.07644936e-01 1.40228650e-01],__,-5.659999999999968,337.5422450265946,0.06277487818409887,
20190223,530122923,1289,1550950601.7224617,48.17741793554934,2020.7257298163931,108.85443664569735,1550950594.3530216,331.64253772483994,[ 80.78771704 119.39295765 161.65197367 179.09290018 203.20883881
 218.31890329 222.23103425 238.4826629  241.37190321],[4.05901861e+00 1.69533642e+02 2.48327721e-01 2.82164610e+01
 9.33460401e-02 8.53938928e-02 1.12889053e-01 1.29181412e-01
 2.14347489e-01 2.18780369e-01 2.44005753e-01 1.87611504e-01
 1.89739733e-01],__,-4.729999999999961,331.64253772483994,0.12189328434129063,
20190223,530122923,1290,1550950585.4580004,47.29241809392638,1542.0418183438421,112.06800619097436,1550950580.4873781,335.29187343205047,[ 80.50817844 118.92881846 119.49909317 161.15889678 178.37999854
 179.00154442 198.49451931 201.72842525 217.31355606 222.47104647
 238.87494007 241.08191694],[4.75208346e+00 1.54895767e+02 1.60634180e-01 3.38175708e+01
 9.94552341e-02 1.06332163e-01 1.06828333e-01 1.13320608e-01
 1.20749502e-01 1.21487573e-01 2.21014843e-01 2.01758830e-01
 2.05997451e-01 2.41941436e-01 1.45782390e-01 1.51512446e-01],__,-4.689999999999998,335.29187343205047,0.09779291823075473,
20190223,530122923,1292,1550950541.945579,44.674067691613764,1216.6421725197567,109.96278922869328,1550950534.2092214,319.78512916673907,[ 59.95218497  80.98638743 119.67695339 120.29158663 140.18127524
 161.61319391 162.31440003 179.8564167  181.4520709  200.75976805
 204.82401254 219.56332583 223.87913441 240.69155072 242.15278034
  40.19762965 100.17833993],[5.23427662e+00 1.42615622e+02 1.19951385e-01 3.75267125e+01
 1.69140159e-01 8.56338556e-02 8.64418304e-02 8.76879411e-02
 1.67674025e-01 9.88578083e-02 1.00000076e-01 1.11634537e-01
 1.28442320e-01 1.80408727e-01 1.90968035e-01 2.20176873e-01
 2.44656508e-01 1.54980037e-01 1.55001532e-01 2.08567573e-01
 1.41439633e-01],__,-4.949999999999989,319.78512916673907,0.12231994611826133,
