20190213,528269862,1168,1550076356.2472456,128.6217381156701,5244.133567047462,81.23906292301113,1550076328.3729508,292.92162724907604,[14.98073288 60.41391267 78.80937861 121.85134327 181.59435877],[2.99721279 2.99999865 7.49823764 31.18137513 5.70427658 5.94432483 9.24771542 9.88402523 16.18927642],__,-43.099999999999966,292.92162724907604,0.08771060709421112,
20190213,528269862,1169,1550076364.2363093,128.6427700445779,5186.250012544917,81.99961966925902,1550076337.0299532,298.15163229528247,[14.80887873 30.34387653 60.74960513 78.30228042 121.30234254 182.02047874],[3.15830673 3.16227556 7.52674708 29.9911961 7.20609645 9.12216325 5.41384721 9.95086355 8.34753937 15.1379302],__,-43.099999999999966,298.15163229528247,0.11865716288785855,
20190213,528269862,1175,1550076401.2533002,126.0576615488553,4858.46457216254,85.69074847485867,1550076377.0880847,292.541808106141,[60.59583764 121.65197002 179.85726944 240.50901668],[2.82420287 2.8284246 6.54153782 26.97625216 4.66990435 7.15138239 14.04622771 16.08440132],__,-41.099999999999966,292.541808106141,0.10862473689848147,
20190213,528312446,1196,1550099141.4597604,138.89074003874967,6038.754061577878,80.64208941866525,1550099113.65178,294.81387590527225,[60.38477373 80.8495102 123.76581584 186.25136204 243.87433028],[2.9946277 2.99999739 6.31071954 25.28481623 5.16128138 8.40498665 8.48732338 15.19959682 14.15052439],__,-47.889999999999986,294.81387590527225,0.19691876595511695,
20190213,528312446,1199,1550099123.8339705,138.91142814735608,5948.894679496292,84.22792539495623,1550099099.386979,300.70025365898044,[59.62166076 119.79104673 178.71519528 237.02458861],[2.82563322 2.82842585 7.09891797 28.98173192 5.07720242 9.38869674 17.12601159 16.74066961],__,-47.889999999999986,300.70025365898044,0.08549338938011798,
20190213,528315197,1208,1550092180.8830788,141.48442681770658,6091.154865864121,86.09447266341306,1550092158.7080848,293.17103781867394,[57.79871818 115.3808655 173.03716226],[2.6439152 2.64575054 6.57135743 25.31713677 5.36791947 9.36556831 14.41433286],__,-47.849999999999966,293.17103781867394,0.1361121728002586,
20190214,528505895,1021,1550187287.5705833,151.76177712383696,6575.874748421461,91.1978425901953,1550187270.6818724,324.47237052229497,[58.6036847 83.40271213 116.68509904 160.35523302 231.37984336],[2.99747281 2.9999989 7.06533106 28.20130045 5.40228787 8.86736577 8.55587008 14.68730555 17.10439724],__,-37.17999999999998,324.47237052229497,0.1496128571859735,
20190214,528467840,1081,1550165798.27423,96.20102800000001,7043.727732435627,59.93938231277337,1550165752.0571153,303.73,[15.170428183266313, 29.42982482850757, 61.3986662033489, 122.47086225476014, 183.98975763584613, 244.18902477192742],[3.16227766 3.16227766 94.86832981 505.96442563 158.11388301 158.11388301 158.11388301 158.11388301 158.11388301 158.11388301],__,-45.94999999999999,303.73,nan,
20190214,528466553,1097,1550165290.901515,144.04196459990516,6171.615882576757,107.89507420116149,1550165291.21005,314.11753569567986,[58.18035956 116.11018092 173.04991435 210.90417296 230.81751951],[2.99648324 2.99999836 7.06199549 31.321117 5.38050096 9.06154873 14.81756609 17.39876648 17.17432191],__,-41.51999999999998,314.11753569567986,0.11200193144942866,
20190214,528466553,1109,1550165212.1098206,143.54294683374152,5866.532943322027,107.34479284548176,1550165211.3342743,312.34939998495287,[29.55030012 44.13748463 58.87997055 74.24596615 118.01079049 147.38555109 176.74719329 233.79717818],[3.46019379 3.46409961 7.61252442 30.42722757 6.73870965 8.08948961 5.68337387 12.79245769 9.44026854 18.13732488 16.66893935 25.45659865],__,-41.71999999999997,312.34939998495287,0.06064602686227658,
20190214,528445164,1173,1550158750.7401662,122.70644336925892,5595.775517938288,109.02197736929882,1550158751.2844336,302.0117932394054,[60.34121964 120.74121465 181.08956008 240.18465262],[2.8259002 2.82842622 9.03327783 32.71527564 5.67416802 8.56554633 14.53771755 20.1471796],__,-42.139999999999986,302.0117932394054,0.05307902138060232,
20190214,528445164,1176,1550158771.447178,127.06088802119672,5373.164241910863,110.96631289965427,1550158773.5701075,317.7178367986519,[29.55563237 44.58907201 60.35252677 120.63774957 180.98333911 242.44119225],[3.15813961 3.16227571 9.11682245 38.56477593 7.86384586 8.77921622 5.09961372 9.32073338 15.5617329 21.31586489],__,-41.619999999999976,317.7178367986519,0.07637303781036082,
20190216,528843896,1130,1550338087.5463407,149.18084328217685,6633.084589651433,34.756143139973666,1550338015.8446264,326.317823083604,[14.74020894 29.7044077 40.81157319 59.79901628 119.73652894 154.75777545 179.72318722 238.20983667],[3.46030974 3.46410001 10.36614067 40.63874387 9.46098858 9.84724784 9.83144605 6.27432329 9.01290589 15.1520616 16.63176423 19.72787045],__,-40.559999999999974,326.317823083604,0.12227562671297308,
20190216,528889538,1223,1550357056.088963,118.33040982629055,5489.970635303367,96.51179612627446,1550357042.9900506,311.61268510989004,[30.41386296 61.33651945 122.67057096 184.02456386 243.97861013],[2.99642656 2.99999869 10.54861635 41.35852696 8.71247694 5.16880706 8.15132127 12.35640568 19.62288562],__,-29.589999999999975,311.61268510989004,0.0428352495809097,
20190220,529597826,1131,1550702054.665057,113.180925842132,5849.285927199194,95.35844056668022,1550702041.4883907,310.78493049802904,[15.17893181 28.87686643 60.86130576 121.81953509 182.46787387 242.99179573 80.99497113],[3.31343786 3.31662395 14.24331034 47.24325306 6.572512 10.24239806 5.87798773 9.88691704 16.85342138 20.43145442 10.81599146],__,-38.20999999999998,310.78493049802904,0.058154204960226434,
20190222,529813043,1180,1550804938.349272,123.48637876010774,5427.183399143987,90.55713301521101,1550804919.91867,297.02488992096244,[62.10797148 124.46667199 186.12650426 246.89890506],[2.82447335 2.82842536 8.07744423 30.13433907 4.63353309 8.00116067 14.76569295 17.26055534],__,-43.73999999999998,297.02488992096244,0.06897932752940106,
20190222,529965781,1250,1550876927.4416323,147.12865088183753,6798.310882545768,107.53555005073217,1550876927.3706653,312.55842759113676,[29.6703174 44.74427546 59.31112515 118.75947321 177.79926134],[2.99766909 2.99999913 8.79273994 30.09999587 6.97690179 7.13017391 5.67305203 10.19799586 18.8441343],__,-43.24999999999997,312.55842759113676,0.04265611375557126,
20190222,529965781,1251,1550876922.2903926,147.13042543763402,6748.6131303139955,107.18404470645073,1550876921.77744,312.63605365392664,[29.77826953 44.58433034 59.41473273 119.01533498 178.21469495 237.87215831],[3.1590842 3.16227638 8.73528733 31.08835895 8.0064121 8.17144005 5.34823101 9.79253649 16.98957106 22.52386632],__,-43.24999999999997,312.63605365392664,0.06003044664476851,
20190222,529924368,1122,1550858592.202579,99.81165593857286,6868.804865258518,106.1875590682179,1550858592.0648963,307.0704116855971,[30.16779172 45.7001771 60.81087311 121.70544155 182.5414822 242.33270718],[3.15839497 3.16227708 18.68748139 46.28876479 9.74279416 10.49544429 5.54616032 8.9377371 14.60043251 19.57003893],__,-47.109999999999985,307.0704116855971,0.04235567628430446,
20190226,530637329,1072,1551201895.8049939,114.97755591337769,6039.983505285997,108.2151490537119,1551201895.8141067,324.1194561691543,[60.65226659 121.42211019 181.81785998],[2.64363685 2.64575083 13.71320167 43.62387978 5.05517619 9.36835938 16.02511875],__,-28.70999999999998,324.1194561691543,0.026041458063186074,
20190227,530718012,1160,1551235840.9670424,141.20702941144557,5767.855384776945,107.47252525734645,1551235839.8313904,330.84212280741144,[29.60352371 43.64009996 59.59343303 118.99950541 178.11520929],[2.99699477 2.99999854 8.03251174 33.78715186 10.47026903 9.07237942 5.18590797 8.34487051 15.24141155],__,-26.649999999999977,330.84212280741144,0.053051036775953554,
20190227,530837746,1184,1551290837.3574698,154.58238473717927,5272.914026128846,112.11672660334256,1551290840.1949317,339.03225032815243,[29.38826243 44.35702905 58.63321481 117.62146274 175.89728545 233.3397248],[3.15819018 3.16227455 6.18587965 33.90878259 7.03736903 9.00060434 4.90395784 8.73556088 15.23195624 16.17794304],__,-26.119999999999976,339.03225032815243,0.07662562187996483,
20190228,530900752,1138,1551314158.1376908,115.75116039789665,5997.640089679522,98.12974791239479,1551314148.0041766,317.9919359333789,[15.48959196 46.72351232 62.05246387 80.12989358 124.17304512 186.11321657 247.83525641],[3.31217658 3.31662346 13.146681 45.28771812 6.88059503 10.00506657 5.37974066 11.4217262 9.60046718 14.96736061 22.0232805],__,-31.44999999999999,317.9919359333789,0.07235486101106343,
20190311,532880874,1118,1552274913.8739796,122.97261269402173,5763.470644509743,106.35985399130128,1552274911.7673895,304.09706658168244,[15.45166999 30.30932131 45.33367016 60.91169185 121.89173187 183.24535121 242.94472496],[3.31213404 3.31662306 10.66523853 39.93569818 6.73005242 12.93466266 11.32716774 5.55120521 8.87987038 14.11087202 20.1814362],__,-40.309999999999974,304.09706658168244,0.08179048391613451,
20190316,533819833,1116,1552707128.6759079,112.41525300518055,6041.779761011785,105.66746970135264,1552707126.203683,308.01446915097245,[15.14978886 30.6279167 45.40994872 61.43278542 79.54343786 90.0854481 123.00403359 184.30778329 245.31838931],[3.60127782 3.60555014 14.76953809 46.46681794 8.76854732 9.48181231 13.17185233 5.89215718 12.29721601 14.51671088 9.13208112 15.73176824 20.72754708],__,-36.39999999999998,308.01446915097245,0.0724370351609082,
20190318,534251910,1153,1552919632.0747626,147.38877026677386,5501.357824947544,108.63771849575784,1552919631.9272714,324.5756257646072,[14.1659911 28.76691793 42.98390443 58.25483504 116.55131683 174.95032846 233.80101602],[3.31223582 3.31662199 6.28358509 33.37852337 7.111519 7.94696356 8.2982514 5.48265783 9.69531742 16.43950803 19.68118156],__,-38.41999999999999,324.5756257646072,0.10024584020962926,
20190319,534369939,1085,1552966412.5276167,107.27453146643664,6285.032405526781,108.82464645841499,1552966413.365034,308.93620693644664,[15.1724537 30.34224152 45.25172246 60.57681913 81.48132004 121.27839193 181.68688603 240.7632298],[3.46035664 3.46410083 17.27323348 50.1687753 6.69797332 8.63243809 11.60620215 5.84820696 14.64248015 10.39723697 15.53510426 24.4791369],__,-36.50999999999999,308.93620693644664,0.05447007422815216,
20190321,534866445,1121,1553184249.4818165,119.0857403138939,6038.947649738086,107.13191111792358,1553184248.7363625,309.14898523757955,[14.71609706 29.95908714 61.11716109 81.34376711 121.9723479 182.40829219 242.11361997],[3.31250185 3.3166235 12.62455801 41.76376205 8.08675069 9.12824095 5.67350735 10.26850884 10.12057501 17.71094976 19.69196249],__,-32.39999999999998,309.14898523757955,0.08326527808823085,
20190322,535141599,1116,1553298570.0503075,103.40884128364596,6023.2834361743435,107.21416654768332,1553298568.6232069,314.9645686437074,[15.27680237 30.62126483 44.99507009 60.91529527 121.75609645 182.4334641 243.23507066],[3.313225 3.31662414 17.5207493 49.80940244 9.36248393 10.53597312 11.72015523 5.82763064 10.10302558 15.89453377 21.90199252],__,-29.349999999999966,314.9645686437074,0.060526474129087314,
20190323,535250369,1157,1553352566.5829217,138.3727373881146,5590.842050578871,109.3261000168434,1553352567.207885,326.9667666816015,[60.10375636 120.3302239 180.34104049 239.25729615],[2.82451363 2.82842503 6.70197949 31.21644189 4.59809585 7.42254312 12.74240318 15.81928629],__,-28.669999999999987,326.9667666816015,0.07632355749710425,
