20190214,528407493,1281,1550165562.484344,138.62971780963127,3279.297306010767,110.97722691874128,1550165559.7857392,307.79028940753284,[34.74622812 71.80772928 121.74756294 143.34115724 139.89872562],[6.55001209 153.38918914 0.22531121 15.44472328 0.22137028 0.27039265 0.37916449 0.43647882 0.45614274],__,-22.019999999999982,307.79028940753284,0.2000441959533079,
20190214,528407493,1282,1550165569.9014955,137.5223002590625,3135.601462480009,114.26303466460622,1550165570.2139654,328.8146969210178,[35.42243664 69.71514611 116.7621401 140.35466827 135.10856719],[7.51610994 167.93484767 0.69654559 25.44266136 0.34273267 0.50515797 0.80486413 0.96629984 0.94789817],__,-22.019999999999982,328.8146969210178,0.14964651277576282,
20190214,528407493,1283,1550165574.99021,137.76987305068278,2939.4948196496416,113.31046340577787,1550165573.9915562,316.4714235488476,[35.63146652 70.46266982 105.64673518 119.34066238 134.53741772 140.45249106],[6.86571441 146.5813132 0.14987491 16.65049598 0.2190089 0.37275797 0.52324164 0.52864126 0.58811337 0.60563199],__,-22.019999999999982,316.4714235488476,0.16267518759347852,
20190214,528407493,1284,1550165581.4383187,138.04383832204564,2823.4848894120473,113.74994793813978,1550165580.6593628,312.2593664277213,[35.4422426 61.14192485 70.43848885 118.55051496 133.63281057 140.75283006],[6.94956866e+00 1.42534089e+02 1.06904363e-01 1.62645590e+01 2.08008447e-01 3.27183849e-01 3.65994352e-01 5.38008294e-01 5.95100817e-01 6.26231881e-01],__,-22.00999999999999,312.2593664277213,0.18424350836225417,
20190218,529220232,1304,1550526823.8931386,186.9328227587862,6852.330420212478,110.23950454496443,1550526826.426917,295.47853917733414,[47.25226928 142.55893503],[5.55925204 177.87077815 0.44330318 10.10874807 0.30797438 0.71866006],__,-48.01999999999998,295.47853917733414,0.31388473656943777,
20190218,529220232,1305,1550526825.8810856,189.141809531205,6750.04857564654,99.14327266363615,1550526817.1812189,286.1821001571302,[182.08063093 208.34534101],[7.74013239 188.5780119 2.80968011 24.86299641 2.44772635 2.94773128],__,-48.01999999999998,286.1821001571302,0.2405915830146316,
20190218,529220232,1306,1550526825.1443758,191.53818290340172,6760.376336318745,113.47989743320942,1550526830.8369303,271.2213012920583,[36.38013058 110.41577743],[5.53365068 175.92857705 0.29060972 8.49744998 0.27949112 0.70813918],__,-48.01999999999998,271.2213012920583,0.27150058325885357,
20190222,529864457,1281,1550857379.376092,174.0053932747839,3728.9468063046916,111.62938699663026,1550857378.1963677,283.29947116023226,[58.53859279 109.16246146],[7.33826642 155.63157986 0.27094096 13.43948143 0.58070071 1.03649636],__,-25.339999999999975,283.29947116023226,0.247137577975163,
20190222,529864457,1283,1550857390.0685062,171.34759221188588,3590.1456055435174,113.88700117792665,1550857390.825229,311.9220761070293,[110.14921627 122.4416828 147.41966469],[7.09550194 148.58183351 0.14937608 13.87349922 0.79194888 0.82978714 1.0555871],__,-25.349999999999966,311.9220761070293,0.24956404849085584,
20190226,530580050,1303,1551201672.7529557,139.2340440909423,3320.607065946567,112.6436154567195,1551201671.6102011,321.88987125531906,[119.94048605 162.02815834],[6.64366925 155.76232578 0.25024075 16.8336626 0.47415936 0.62298289],__,-4.259999999999991,321.88987125531906,0.2610385039954485,
20190226,530580050,1304,1551201675.669611,139.07107699091767,2678.8000493168156,113.30629700715228,1551201674.0546832,337.9850917527986,[124.76235446],[7.26999266 142.65460926 0.2024398 19.10126386 0.72441582],__,-3.669999999999959,337.9850917527986,0.2166927582218604,
