20190320,534538065,1304,1553041779.622525,23.98296394301306,356.49076677615096,122.00770026529737,1553041782.703027,337.3912528295703,[ 40.93594365  82.34775976 102.48331291 123.49381534 144.06332033
 164.69022302 185.18931678 205.98206185 226.53402609 246.74342573],[ 22.37388069 610.1137976   18.61387063 280.83689227  10.72656645
   9.12699404  16.57681021  16.25134306  12.50621297  11.77543063
  14.55888235  18.63931149  17.31836825  17.81692913],__,-2.6899999999999977,337.3912528295703,0.057984023084440325,
20190320,534729457,1304,1553122941.8919716,43.10848764764417,263.4420441333358,119.6934407631413,1553122942.3764997,284.4126219699039,[ 37.05871853  74.86915165  92.49477412 112.45750855 130.23798603
 149.07211848 167.07745267 185.42457975 204.52495241 220.01479855
 242.19525451],[ 29.22769509 302.71306533   3.48449503 196.24814392  15.02726992
   8.56079748   9.66571516   9.48853704  10.84151464   7.04681491
   8.31069107   9.69158334  14.56465497  13.68716114  18.65322403],__,-0.42999999999995,284.4126219699039,0.18614794522042358,
