37.076144036009005,151.88701899025472,
40.482745686421616,150.38620855261843,
44.60652663165792,151.88701899025472,
49.35783945986497,151.13661377143654,
53.9298574643661,151.63688391731534,
58.412228057014254,151.88701899025472,
63.163540885221316,151.63688391731534,
72.9351087771943,150.88647869849717,
78.04501125281323,151.38674884437597,
83.60315078769693,149.63580333380025,
87.54763690922732,149.38566826086088,
92.83683420855215,148.1349928961639,
98.3053263315829,146.13391231264882,
104.04276069017254,144.13283172913373,
106.8218304576144,142.8821563644368,
109.78019504876221,139.130130270346,
112.37996999249813,136.6287795409521,
114.35221305326331,132.3764833009825,
116.68304576144035,127.87405198807356,
118.8345836459115,124.12202589398275,
120.35858964741186,122.37108038340703,
122.95836459114778,118.11878414343745,
125.91672918229557,115.11716326816482,
129.05438859714928,112.36567746583155,
132.192048012003,110.61473195525583,
134.70217554388597,110.11446180937706,
137.122655663916,109.36405659055889,
140.17066766691673,108.61365137174074,
142.86009002250563,108.61365137174074,
154.60390097524382,107.1128409341044,
159.62415603900976,106.11230064234685,
