20190213,528256659,1217,1550071796.3698633,211.47424596719517,9191.084841625348,101.14451063084857,1550071795.4310837,332.0359220391574,[85.25749489 215.01594345],[23.2480754 488.01376772 19.97970817 120.32384206 11.9763535 31.88797356],__,-49.96999999999997,332.0359220391574,0.26866847904039076,
20190213,528256659,1219,1550071791.4592648,215.91052084539893,8973.193127071689,141.5500600970588,1550071830.5929897,376.33176830355853,[91.0169291 125.33464158 109.01719976 159.58915661],[24.47979749 551.55450623 1.84482619 46.39455357 9.95636977 13.34091537 11.70329519 16.92940897],__,-49.97999999999999,376.33176830355853,203.41045375313442,
20190213,528256659,1221,1550071787.2267447,209.78189561713944,9166.920854217975,110.58391968481665,1550071795.6272318,356.48948118742527,[198.16340839 111.05048196],[22.85535855 486.05347986 10.8107729 64.79588332 14.69414597 8.21503831],__,-49.97999999999999,356.48948118742527,3.3037792251809077,
20190213,528155836,1175,1550018911.9938073,230.8775868319654,8399.127666530852,182.60578565662638,1550018990.5054665,352.62680181125205,[8.0180108 12.00957146 13.99506433 18.44759855 20.90490081 26.25608434 28.05490214 30.778172 32.39068167 35.41643712 53.51735832 60.64557644 81.2785968 70.19242002 93.01656126 97.66391818 106.87885419 117.04304655],[42.15454214 915.41121767 2.49397279 79.3948345 4.25323967 5.06626068 5.61951726 7.06751387 7.97953267 9.47415175 10.09641713 11.09795727 11.54359669 12.54866787 18.64732186 20.83646401 27.74250084 24.09788824 31.73636852 33.24035738 36.41446158 39.76625964],00,-49.26999999999998,352.62680181125205,123.47373318430536,
20190213,528155836,1183,1550018946.8168647,225.05475768887683,7909.539206694038,19.073397009920818,1550018930.977849,326.09544886048155,[155.84371617 163.56027012 168.67017479 173.52697015 220.19576503 249.06259001 261.66907264 286.03927998],[31.98187554 684.20762264 14.02037472 114.33961685 18.77622481 18.22177626 19.90589212 21.25868241 27.01171026 28.47514079 27.98016048 30.18038428],00,-48.079999999999984,326.09544886048155,0.3603351881059447,
20190213,528168791,1193,1550025766.8501356,206.0753532918798,8381.528221645887,35.591012903836216,1550025768.5045228,305.41761981215683,[54.7145897 72.14736257 64.83979538 60.49149937],[27.26891849 564.8464269 11.4104078 61.08879209 14.60548408 19.62306053 17.75671082 17.11828221],__,-49.44999999999999,305.41761981215683,0.23161257929882925,
20190213,528168791,1194,1550025764.6667705,206.36276598721466,8286.464530217243,36.98800314924352,1550025767.5574925,301.5103180443377,[35.15530891 69.28019301 96.09405506 111.2241433],[26.89896671 562.68829229 4.53623133 58.25770669 7.26256572 13.25485949 19.33848151 22.90427714],__,-49.44999999999999,301.5103180443377,0.26436892040283216,
20190213,528168791,1195,1550025761.3430488,205.4060101106031,8300.335798867318,57.72492983349904,1550025784.9714627,313.59759547889496,[46.14499578],[21.47348574 446.12982418 6.82201455 54.78430881 11.00149332],__,-49.44999999999999,313.59759547889496,0.16601499669340122,
20190213,528168791,1199,1550025745.2250855,206.08387870354565,8555.968078117972,30.86188281156725,1550025742.3244677,304.3948014354492,[77.21198561 114.2909014 193.08398955],[24.52924159 523.37800264 5.60708011 51.4018101 6.377869 9.69795161 14.41581899],__,-49.44999999999999,304.3948014354492,0.21444281321016448,
20190213,528256183,1163,1550071804.5902722,213.02560567375218,8366.595462346777,39.6935353728312,1550071810.9981816,349.9038226788758,[71.00736073],[21.21621089 444.96244599 6.73702709 51.30793829 6.64704435],00,-50.68999999999997,349.9038226788758,0.22846702181109177,
