54.91597899474869,138.12958997858846,1551747798.6037169,
59.48799699924982,138.87999519740657,1551747798.6037169,
65.49437359339836,138.12958997858846,1551747798.6037169,
72.75581395348837,137.37918475977028,1551747798.6037169,
76.87959489872469,137.87945490564903,1551747798.6037169,
81.45161290322582,136.1285093950733,1551747798.6037169,
86.38222055513879,135.3781041762552,1551747798.6037169,
90.77494373593399,133.12688851980067,1551747798.6037169,
95.79519879969993,130.62553779040684,1551747798.6037169,
100.7258064516129,127.62391691513416,1551747798.6037169,
105.65641410352589,124.12202589398275,1551747798.6037169,
110.13878469617404,120.87026994577072,1551747798.6037169,
115.6072768192048,114.36675804934664,1551747798.6037169,
119.73105776444112,111.86540731995278,1551747798.6037169,
123.6755438859715,108.61365137174074,1551747798.6037169,
127.53038259564892,107.1128409341044,1551747798.6037169,
132.6402850712678,103.61094991295299,1551747798.6037169,
137.033008252063,102.86054469413482,1551747798.6037169,
142.9497374343586,101.86000440237727,1551747798.6037169,
149.314703675919,99.35865367298341,1551747798.6037169,
154.8728432108027,97.85784323534709,1551747798.6037169,
159.5345086271568,97.35757308946832,1551747798.6037169,
164.46511627906978,96.10689772477137,1551747798.6037169,
167.69242310577647,96.10689772477137,1551747798.6037169,
