20190214,528407493,1281,1550165562.484344,133.5949918175339,2871.7979636626565,112.31772236270764,1550165561.1262345,309.20459425264363,[34.40561533 71.55360106 121.43665708 142.7041699 140.88481268],[4.26952684e+01 9.16929216e+02 1.66953922e-01 9.89658534e+01 2.13594628e-01 2.63688535e-01 3.58160544e-01 4.02357136e-01 4.19259472e-01],__,309.20459425264363,0.21803423074177805,
20190214,528407493,1282,1550165569.9014955,110.00260273967666,1743.9217542726064,116.56114576927948,1550165572.5120766,314.6918342578239,[36.27300211 71.54917831 120.92067435 142.28475447 138.6321139],[3.47895146e+01 5.62794488e+02 3.58254174e-01 9.93236423e+01 2.97973894e-01 3.78294396e-01 5.21362827e-01 6.63540425e-01 6.74587111e-01],__,314.6918342578239,0.16252159527012852,
20190214,528407493,1283,1550165574.99021,127.67566976878719,2382.748250885903,114.20637790894871,1550165574.8874707,313.7204716389858,[36.07937338 71.34320569 107.39106352 120.52276029 136.27088533 141.76242269],[4.03022215e+01 7.52725291e+02 1.32978733e-01 9.90829512e+01 2.13654609e-01 3.42522657e-01 4.66310247e-01 4.66508440e-01 5.14155611e-01 5.35266476e-01],__,313.7204716389858,0.16818782421352377,
20190214,528407493,1284,1550165581.4383187,136.5189005910872,2767.540868163799,114.06677117777276,1550165580.976186,311.3992635280924,[35.47174215 60.50094874 69.91149066 118.30018469 133.89369813 140.2581086],[4.32699859e+01 8.72930432e+02 1.07129226e-01 9.89397551e+01 2.12644496e-01 3.32418164e-01 3.74406934e-01 5.49365838e-01 6.29525996e-01 6.38535370e-01],__,311.3992635280924,0.2009310359971867,
20190218,529220232,1304,1550526823.8931386,170.7765798573989,4137.479987115791,112.28752185089265,1550526828.4749343,310.38628271039147,[53.57987064 165.68740227],[5.41236888e+01 1.31754880e+03 3.05995795e-01 9.83249396e+01 2.48692165e-01 5.12886590e-01],__,310.38628271039147,0.29148648373073355,
20190218,529220232,1305,1550526825.8810856,89.24259640155988,1067.4297595989879,117.73358704571785,1550526835.7715333,308.9001927452353,[189.26358281 213.55134641],[28.3761488 338.85384412 0.37908462 99.55202315 0.67082904 0.88813203],__,308.9001927452353,0.2627706470827197,
20190218,529220232,1306,1550526825.1443758,195.03605673296605,4871.331990073165,112.71991934400016,1550526830.0769522,299.7891601149234,[41.63764762 134.29951446],[6.36539536e+01 1.59618984e+03 2.21865244e-01 9.76716374e+01 2.45884443e-01 5.73974656e-01],__,299.7891601149234,0.26864753207358255,
20190222,529864457,1281,1550857379.376092,141.6894640385557,1684.6415562499003,110.14626470741393,1550857376.7132456,311.59761066295954,[76.77182587 148.80138265],[4.49814846e+01 5.39615021e+02 2.02823206e-01 9.88652696e+01 3.40002871e-01 5.54089713e-01],__,311.59761066295954,0.2606466960626974,
20190222,529864457,1283,1550857390.0685062,113.63912832152593,1195.6530504211526,120.57488420526305,1550857397.5131118,311.2567613394169,[109.84912009 124.33588371 147.06897359],[3.62582864e+01 3.83636151e+02 1.11093375e-01 9.92645421e+01 4.58377971e-01 5.10347840e-01 6.01981068e-01],__,311.2567613394169,0.3119572132377439,
20190226,530580050,1303,1551201672.7529557,140.68857988302292,3920.6846114821183,111.89615034253431,1551201670.862736,305.12689069330173,[117.60946288 159.1386688],[4.55501413e+01 1.27176125e+03 3.08052879e-01 9.88103365e+01 5.81534881e-01 7.65749966e-01],__,305.12689069330173,0.2437575062978755,
20190226,530580050,1304,1551201675.669611,142.71857112116263,3456.5051551752135,114.78837171806678,1551201675.536758,301.1790168233583,[113.00916994],[4.75446299e+01 1.21167145e+03 2.45937948e-01 9.87121565e+01 1.51765160e+00],__,301.1790168233583,0.1935122292188633,
