20190216,528870421,1301,1550349032.787358,33.19918174970154,923.9045587609828,113.37365327445411,1550349028.5524695,320.34598369611297,[ 79.13062582 117.65954371 138.24954088 158.13595219 176.97354727
 197.55340925 217.62071856 236.84975978],[1.03213294e+01 2.88491719e+02 3.23328004e-01 9.96408428e+01
 1.14777561e-01 2.52276435e-01 2.76438158e-01 1.69223937e-01
 2.58725554e-01 3.01675803e-01 2.98383963e-01 2.73758747e-01],__,320.34598369611297,0.10486437025723523,
20190216,528870421,1304,1550349107.3937662,38.177097008989485,222.38674122343852,118.74750575758048,1550349106.6482706,320.7429382306335,[ 79.42624098  98.9232129  119.0106052  139.38751131 158.75424683
 178.23037129 197.65208852 218.11350092 238.11263676 256.90559443],[1.09742600e+01 6.41297763e+01 5.92229281e-02 9.21865494e+01
 1.07376361e-01 2.19998702e-01 1.50086982e-01 1.36067796e-01
 1.11142386e-01 1.43104861e-01 1.80422843e-01 1.84279578e-01
 1.51358748e-01 2.90742274e-01],__,320.7429382306335,0.08731477396318495,
