20190215,528669408,1306,1550255747.5220609,69.09974780538288,1466.2891039243423,116.82034212349005,1550255747.3873663,314.14932050894106,[ 74.34624871 111.10794925 129.26039095 148.51099853 167.16818911
 184.77480521 201.84947128 222.55363688 240.69261333],[1.41642923e+01 3.01310621e+02 7.61200186e-02 6.43797413e+01
 9.46417927e-02 8.59610872e-02 1.90434580e-01 1.17667260e-01
 1.19019408e-01 1.57805895e-01 2.45109571e-01 1.68442777e-01
 2.75347878e-01],__,314.14932050894106,0.08940877497325045,
