20190320,534737473,400155.3201192867,7159831.21897743,96.04211062131164,1553123184.1128905,0.0,0.514444,90.0,1304,nan,
20190320,534552694,400259.0930931315,7159659.60562733,294.95690032846926,1553042339.2359593,99.06,24.950534,239.5,1304,PA18,
20190320,534552694,400058.6089266158,7159554.421392923,1253.828787045651,1553042347.7835763,129.54000000000002,24.950534,239.5,1305,PA18,
20190320,534572584,402532.9725836847,7028116.633079859,1790.522937056262,1553058459.9934359,3608.07,87.45548000000001,16.0,1149,PA30,
20190320,534572584,402655.9725836818,7028536.200208896,872.5676297429194,1553058464.9404628,3608.07,87.45548000000001,16.0,1150,PA30,
20190320,534572584,402829.97258367774,7029129.734196313,72.81692391664876,1553058471.9386961,3608.07,87.45548000000001,16.0,1151,PA30,
20190320,534572584,403220.9725836685,7030463.480110565,1496.3803217938566,1553058487.6646113,3608.07,87.45548000000001,16.0,1153,PA30,
20190320,534572584,403453.97258366295,7031258.269875324,1746.6010157250832,1553058497.035809,3608.07,87.45548000000001,16.0,1154,PA30,
20190320,534572584,404278.97258364345,7034072.439643248,1935.1364042759749,1553058530.2170877,3608.07,87.45548000000001,16.0,1157,PA30,
20190320,534572584,404564.9725836367,7035048.018496128,1815.3671293614022,1553058541.7199311,3608.07,87.45548000000001,16.0,1158,PA30,
20190320,534572584,408064.5071258831,7044265.849155382,1791.486619024528,1553058653.0,3581.4,85.912148,23.0,1169,PA30,
20190320,534572584,409555.86490683584,7047427.38287733,659.3722765843664,1553058693.6527796,3596.6400000000003,85.140482,21.5,1173,PA30,
20190320,534572584,409866.4383055446,7048155.089294125,90.09478376231318,1553058703.2694538,3592.8300000000004,86.426592,21.5,1174,PA30,
20190320,534572584,411615.43265052384,7052395.553544151,1344.9725916483492,1553058756.280881,3543.3,91.571032,16.5,1179,PA30,
20190320,534572584,412199.373787059,7054437.265667483,1014.7063137758428,1553058778.0873795,3493.77,92.857142,10.5,1181,PA30,
20190320,534728419,378554.6973738666,7002322.444784568,1928.8224185568056,1553116244.4171345,6400.8,108.03324,201.0,1112,DH8A,
20190320,534728419,378850.69737385964,7003103.667222442,1352.3371292937204,1553116235.7584085,6400.8,108.03324,201.0,1113,DH8A,
20190320,534728419,379136.6973738529,7003858.4970103875,1239.35537174676,1553116227.392207,6400.8,108.03324,201.0,1114,DH8A,
20190320,534728419,379462.69737384515,7004718.897398046,782.8739640266743,1553116217.8559072,6400.8,108.03324,201.0,1115,DH8A,
20190320,534728419,379774.2527292576,7005518.052059774,488.3130979799546,1553116208.9429727,6400.8,108.03324,199.0,1116,DH8A,
20190320,534728419,380099.25272924994,7006324.184670702,455.1163273479111,1553116199.8843307,6400.8,108.03324,199.0,1117,DH8A,
20190320,534728419,380501.25272924046,7007321.308700217,282.36957203806674,1553116188.6794875,6400.8,108.03324,199.0,1118,DH8A,
20190320,534728419,380876.25272923155,7008251.461712824,95.95297532762099,1553116178.2272081,6400.8,108.03324,199.0,1119,DH8A,
20190320,534728419,381260.25272922247,7009203.938397734,149.04426598534332,1553116167.5240743,6400.8,108.03324,199.0,1120,DH8A,
20190320,534728419,381600.25272921444,7010047.277129166,540.5944265573263,1553116158.047341,6400.8,108.03324,199.0,1121,DH8A,
20190320,534728419,381926.25272920675,7010855.8901481265,946.0335752852728,1553116148.9608262,6400.8,108.03324,199.0,1122,DH8A,
20190320,534728419,382284.25272919826,7011743.876224163,1357.4406130421787,1553116138.9823837,6400.8,108.03324,199.0,1123,DH8A,
20190320,534728419,382545.9397878245,7012449.460044499,1914.4467666606695,1553116131.9406269,6400.8,108.03324,199.0,1124,DH8A,
20190320,534561660,403466.4939109644,7028270.013977035,1725.4777330752097,1553047659.1609843,9204.960000000001,191.63039,13.5,1150,B738,
20190320,534561660,403653.49391096,7028870.667135537,936.1076090689685,1553047660.443776,9204.960000000001,191.63039,13.5,1151,B738,
20190320,534561660,404075.49391095,7030226.151803386,609.7075984703399,1553047663.3386316,9204.960000000001,191.63039,13.5,1153,B738,
20190320,534561660,404322.49391094415,7031019.527900445,846.0991126958246,1553047665.033014,9204.960000000001,191.63039,13.5,1154,B738,
20190320,534561660,405194.49391092354,7033820.43460747,985.8185891100967,1553047671.0148013,9204.960000000001,191.63039,13.5,1157,B738,
20190320,534561660,405496.4939109164,7034790.473398207,849.1465000492907,1553047673.0864751,9204.960000000001,191.63039,13.5,1158,B738,
20190320,534561660,405796.4939109093,7035754.088090991,1138.2810229548913,1553047675.1444294,9204.960000000001,191.63039,13.5,1159,B738,
20190320,534561660,406029.4939109038,7036502.495502387,1621.5950472091338,1553047676.742774,9204.960000000001,191.63039,13.5,1160,B738,
20190320,534561660,407445.76707949466,7041062.160918105,1961.6077269713603,1553047690.7608223,8366.76,226.35536000000002,14.5,1166,B738,
20190320,534561660,407713.7670794883,7041925.278071333,1645.1022404491707,1553047693.5344641,8366.76,226.35536000000002,14.5,1167,B738,
20190320,534561660,408331.7670794737,7043915.600461982,1414.3517820834193,1553047699.9303994,8366.76,226.35536000000002,14.5,1169,B738,
20190320,534561660,408593.76707946754,7044759.394096851,1571.258974062163,1553047702.641945,8366.76,226.35536000000002,14.5,1170,B738,
20190320,534561660,409413.7670794481,7047400.274938813,783.6670352335216,1553047711.128461,8366.76,226.35536000000002,14.5,1173,B738,
20190320,534561660,409664.76707944216,7048208.642123365,298.1294308401369,1553047713.7261627,8366.76,226.35536000000002,14.5,1174,B738,
20190320,534561660,411031.76707940985,7052611.183722099,723.2443200933321,1553047727.873806,8366.76,226.35536000000002,14.5,1179,B738,
20190320,534561660,411622.7670793959,7054514.550280148,436.3167704186876,1553047733.990307,8366.76,226.35536000000002,14.5,1181,B738,
20190320,534578669,398957.0014898721,7163182.982280752,1769.2197435751293,1553086551.1897228,10058.4,271.626432,73.5,1306,B77L,
20190320,534718092,372144.6764815615,6994283.408477039,1625.5986022332138,1553115139.284518,10618.470000000001,263.138106,317.0,1101,nan,
20190320,534718092,372227.92942349345,6996426.1837264635,190.2660965361241,1553115150.2883,10755.630000000001,263.138106,196.0,1104,nan,
20190320,534718092,373160.85943355074,6997432.119192008,547.3591928653301,1553115176.3784964,10858.5,260.823108,196.0,1105,nan,
20190320,534718092,373126.85943355155,6998259.755935682,102.51143328149823,1553115177.9407926,10858.5,260.823108,196.0,1106,nan,
20190320,534718092,373095.85943355225,6999014.365907856,828.0574909708968,1553115179.365239,10858.5,260.823108,196.0,1107,nan,
20190320,534718092,373030.8594335538,7000596.612623704,1874.956040436017,1553115182.3519812,10858.5,260.823108,196.0,1109,nan,
20190320,534691927,366164.2542878454,6981660.297018479,1814.6258275383796,1553106233.7381372,5775.96,113.17768000000001,198.0,1087,nan,
20190320,534691927,366477.254287838,6982508.313889735,1507.3957862990837,1553106225.2105634,5775.96,113.17768000000001,198.0,1088,nan,
20190320,534691927,366769.2542878311,6983299.435060364,955.174575235986,1553106217.2551272,5775.96,113.17768000000001,198.0,1089,nan,
20190320,534691927,367111.770414062,6984232.465823632,722.5072337590811,1553106207.9045112,5806.4400000000005,115.7499,198.0,1090,nan,
20190320,534691927,367443.77041405416,6985174.34841758,844.7987379423737,1553106198.7006161,5806.4400000000005,115.7499,198.0,1091,nan,
20190320,534691927,367776.77041404624,6986119.068007295,866.2327576391028,1553106189.4689984,5806.4400000000005,115.7499,198.0,1092,nan,
