20190211,527831677,364680.6793256305,7195335.331464,1393.5444556968034,1549856550.532038,12496.800000000001,221.21092000000002,186.0,F7TV,
20190211,527831677,332245.6316691789,6954854.34300508,1764.524479236299,1549857657.1708155,12252.960000000001,221.21092000000002,186.0,1044,
20190211,527831677,332386.6316691756,6955806.259456186,1937.038057273329,1549857653.0603147,12252.960000000001,221.21092000000002,186.0,1045,
20190211,527937367,460673.63095087995,7169828.865498456,1075.1864261719752,1549912190.5714204,1493.52,121.92322800000001,37.0,CCB,
20190211,527937367,405458.44951600034,7032619.150434927,1708.6131066767548,1549911096.7069786,4777.740000000001,141.214878,14.5,RND,
20190211,527937367,404280.75380379567,7028694.744830083,1587.4030403010527,1549911068.3175066,4777.740000000001,140.95765600000001,14.5,1151,
20190211,527937367,404443.7538037918,7029237.436263247,816.7502082552464,1549911072.267728,4777.740000000001,140.95765600000001,14.5,1152,
20190211,527937367,404683.7538037861,7030036.491134163,27.448637851016016,1549911078.0840056,4777.740000000001,140.95765600000001,14.5,1153,
20190211,527937367,404922.7538037805,7030832.2166097835,217.29511157424028,1549911083.8760486,4777.740000000001,140.95765600000001,14.5,1154,
20190211,527937367,405199.44951600645,7031753.733591822,453.6629215752695,1549911090.5687897,4777.740000000001,141.214878,14.5,1155,
20190211,527937367,405478.4495159998,7032685.977990379,433.8644147758167,1549911097.18097,4777.740000000001,141.214878,14.5,1156,
20190211,527937367,405763.4495159931,7033638.2706555715,388.47203106575955,1549911103.9353476,4777.740000000001,141.214878,14.5,1157,
20190211,527937367,406055.4495159862,7034613.952965173,262.98898072454847,1549911110.8556223,4777.740000000001,141.214878,14.5,1158,
20190211,527937367,406343.4495159794,7035576.269763683,563.2369064687587,1549911117.6810985,4777.740000000001,141.214878,14.5,1159,
20190211,527937367,406566.4495159741,7036321.397006974,1055.1567742838301,1549911122.9661028,4777.740000000001,141.214878,14.5,1160,
20190211,527937367,406824.8540904019,7037182.973191966,1647.017463310893,1549911129.2449634,4781.55,141.214878,14.5,1161,
20190211,527937367,407702.8540903812,7040081.370698805,1831.8005344124706,1549911153.0075257,4781.55,141.214878,14.5,1165,
20190211,527937367,407949.8540903753,7040896.751318609,1431.1763323855166,1549911159.6924376,4781.55,141.214878,14.5,1166,
20190211,527937367,408211.0648040658,7041761.076837152,1121.5234879238778,1549911166.22133,4785.360000000001,140.95765600000001,14.5,1167,
20190211,527937367,408493.06480405916,7042696.1225331,1171.3719481494975,1549911172.75669,4785.360000000001,140.95765600000001,14.5,1168,
20190211,527937367,408814.06480405154,7043760.483059338,907.7735789684366,1549911180.1958766,4785.360000000001,140.95765600000001,14.5,1169,
20190211,527937367,409068.06480404554,7044602.687338666,1071.863417093612,1549911186.0823357,4785.360000000001,140.95765600000001,14.5,1170,
20190211,527937367,409330.41130052163,7045472.508593668,1008.8629593493599,1549911192.1772127,4785.360000000001,140.95765600000001,15.0,1171,
20190211,527937367,409593.4113005154,7046342.373952342,550.8796996712798,1549911198.8353453,4785.360000000001,140.95765600000001,15.0,1172,
20190211,527937367,409870.4113005089,7047258.5439308705,305.53527363658173,1549911205.8479033,4785.360000000001,140.95765600000001,15.0,1173,
20190211,527937367,410115.41130050307,7048068.874778305,173.69234512249366,1549911212.0503464,4785.360000000001,140.95765600000001,15.0,1174,
20190211,527937367,410315.41130049835,7048730.369347639,872.2152694579587,1549911217.113565,4785.360000000001,140.95765600000001,15.0,1175,
20190211,527937367,410620.41130049113,7049739.148565874,903.719611940347,1549911224.8349736,4785.360000000001,140.95765600000001,15.0,1176,
20190211,527937367,410897.43162829935,7050657.117686931,857.8158648716874,1549911231.5456367,4781.55,141.214878,15.0,1177,
20190211,527937367,411186.4316282925,7051616.270245229,928.0096769540596,1549911238.2870119,4781.55,141.214878,15.0,1178,
20190211,527937367,411449.43162828626,7052489.132261951,1158.3454878549824,1549911244.4218965,4781.55,141.214878,15.0,1179,
20190211,527937367,411756.43162827904,7053508.024425957,1112.8960950346723,1549911251.5831497,4781.55,141.214878,15.0,1180,
20190211,527937367,412024.4316282727,7054397.480777597,854.6727151815961,1549911257.8346672,4781.55,141.214878,15.0,1181,
20190211,527937367,412300.5193783483,7055308.793817017,761.6716558339016,1549911265.024093,4781.55,141.214878,15.0,1182,
20190211,527937367,412592.51937834144,7056272.4912296105,998.2847160165007,1549911272.6487586,4781.55,141.214878,15.0,1183,
20190211,527937367,412825.5193783359,7057041.468959522,1483.6399283049382,1549911278.7328243,4781.55,141.214878,15.0,1184,
20190211,527963695,397956.5790196316,7192685.922254249,1009.2888578942634,1549921730.3697047,3200.4,151.76098000000002,91.5,F4TN,
20190211,527963695,366032.7841724187,7194445.356803711,695.592768142833,1549921532.3947003,4511.04,170.538186,89.0,F7TV,
20190211,527816958,403752.0318906662,7068830.572348019,645.4500870229307,1549846286.9043481,4572.0,102.8888,200.5,MCK,
20190211,527816958,378946.96878468525,7003136.158067108,1432.3323717911203,1549846960.559082,4572.0,105.46102,195.0,1113,
20190211,527816958,379196.9687846793,7003901.46831514,1281.9395902704923,1549846953.4050033,4572.0,105.46102,195.0,1114,
20190211,527816958,379474.96878467273,7004752.493310952,783.2342618774634,1549846945.449668,4572.0,105.46102,195.0,1115,
20190211,527816958,379739.96878466645,7005563.722173866,440.4791072798862,1549846937.8663445,4572.0,105.46102,195.0,1116,
20190211,527816958,380012.3972289252,7006362.067011494,360.4157126640993,1549846930.1855812,4572.0,102.8888,201.0,1117,
20190211,527816958,380407.3972289158,7007362.567946387,179.91078635263477,1549846919.556604,4572.0,102.8888,201.0,1118,
