20190214,528485724,1251,1550173007.4153903,96.15189656590698,2908.0480547072475,113.21464542453289,1550173006.4805202,323.1564085378336,[ 36.55612264  54.59406169  73.27502172 109.94952102 146.65096546
 164.75603999 182.82518513 219.56905387 237.06166584 256.31693923
 274.24307439],[  55.84034382 1626.77904562    7.47681208  211.41361303   10.32937972
    8.42362689   10.44828927    7.16253545    8.24231836   10.05515264
   10.97056293   12.27796921   19.04550863   16.73125061   18.87426829],__,323.1564085378336,0.05267193873942882,
20190214,528485724,1271,1550172830.8874078,92.52155444933027,2586.952637135503,113.14990756010324,1550172829.4039505,304.5494689082366,[ 55.0096236   73.47094436 110.21949918 147.17858047 165.53085396
 184.0457128  202.47430419 220.99577227 239.58828945 257.46439051
 275.89083458],[  56.67632101 1568.67036383    6.0324792   204.01915089   11.09410997
   12.10268547    6.48341523    7.83258744    8.63483937   10.77561516
   21.57295725   11.79323994   24.86487793   15.95086409   18.80699089],__,304.5494689082366,0.04987816849680237,
20190216,528853433,1246,1550349176.9275692,104.12963757830066,2012.1929227894652,116.99937975411555,1550349178.2403052,311.5182508853668,[ 54.8050908   73.46081918 110.63860594 147.0562947  164.83831351
 183.33272182 220.5719378  237.24877948 255.41678515 274.45037987],[  64.96376312 1314.77828305    4.19426528  203.24287207    8.73174924
   12.05957903    6.32246814    7.69535392    9.53598577   11.35673795
   11.30945178   17.69174202   17.64001279   17.07964477],__,311.5182508853668,0.1485094213180193,
20190216,528853433,1250,1550345751.0844882,78.11208211736952,1356.370008935113,116.37976500495778,1550345750.6056142,313.2610562228472,[ 37.90603334  55.86305523  74.17917306 111.61538034 148.94906298
 167.28308514 185.71177276 203.7762993  223.12399886 241.69013661
 260.54064554 279.05160573],[  64.39380164 1250.77657592    4.852223    267.60305437   12.88499821
   10.3768898     9.87846593    7.1994985     8.35062671    8.82205214
   10.08719043   21.63027155   12.05307625   18.80294066   15.24476325
   17.48407801],__,313.2610562228472,0.06226447041641624,
20190219,529392751,1280,1550605166.5785925,95.48210966270186,3603.9130005850825,112.84528407726904,1550605167.716517,300.5291323393602,[111.99643748 149.22752168 167.96973854 186.38472489 223.68003201
 260.67371235 279.97472722],[  44.66052886 1480.23122166    8.08721685  169.4186816     6.36714645
    8.7275025     9.69708234    9.74770953    9.719559     15.71756175
   16.09779007],__,300.5291323393602,0.1142172753890071,
20190223,530109351,1238,1550953305.193578,102.59573263687379,1557.7747917399952,117.2650177994047,1550953305.6613183,328.69016371341553,[ 36.1595379   55.11731671  73.94013086  92.49484463 111.12966308
 129.17466299 147.88309662 166.76627976 185.9252147  221.85954827
 257.21735502 275.34789661],[  73.08702387 1203.22282517    3.45342231  238.87131302   12.08497472
   12.163187      9.2206045    12.92598958    6.21276492   12.63533968
    7.81200268    9.96663199   12.75051975   12.02222488   16.20206955
   21.96356091],__,328.69016371341553,0.13649141186412916,
20190223,530115978,1244,1550950132.5207832,81.0181004730148,2426.348752736981,116.2963199399485,1550950134.0653434,308.95295427439856,[ 36.76421124  55.20879413  73.82840707  91.85726707 110.85525103
 129.2822943  147.94579726 166.43488874 184.66025281 202.67061217
 221.74811651 240.56139215 259.12787172 277.74069613],[  57.83876894 1718.41413824    7.47431963  240.04360924   12.64448806
    9.17654673    9.66074587   17.57691585    7.54079125   12.61322274
    8.65545202    9.51294225   10.95845187   19.31960753   12.4742789
   19.14770437   18.23914301   19.30841499],__,308.95295427439856,0.07701284787707222,
20190225,530463787,1235,1551123575.5906305,78.56176032178946,1613.5521198766799,116.25254668812623,1551123575.4774594,312.8914902986265,[ 37.51949318  56.22274725  74.65047985  92.80076011 111.85747099
 129.77313271 149.17177032 167.92941311 186.02253199 223.40798399
 241.72580157 259.61831044 204.11193331 278.2308759 ],[  65.1907686  1433.74179538    5.15388395  269.91661798   11.06706931
   10.71200034   13.0083455    13.06398156    6.63520372   12.8610496
    7.91558802   10.58592819   11.15354134   11.87774827   21.09002137
   18.55281261   20.49403207   25.47943744],__,312.8914902986265,0.0757714910060645,
