20190211,527958214,1009,1549922462.904435,54.62719974436885,1543.321550360446,65.20503399837872,1549922413.2516048,310.6954342234479,[56.90927239 75.65218714 94.75235587 113.70886148 134.47053685 151.18341102 170.62448424 207.878121 227.15362575],[68.21965958 2895.09892115 11.71454134 356.89411738 12.14409725 10.06608645 10.78017157 7.18320337 9.61770289 9.49731716 8.70172426 13.33559241 11.84369661],__,310.6954342234479,0.11307674355612651,
20190214,528502194,1023,1550177789.2386246,47.44854169618297,1315.1456343716795,117.3153546902487,1550177791.8586652,310.8048083074252,[39.11828045 59.20258139 77.23197232 116.70874858 136.08860108 156.00289356 175.35949399 194.55510458 212.83704026 233.74005727],[59.62286099 2265.88706826 10.36381422 371.25672836 13.30089593 7.51108403 15.84728942 6.7028998 14.05886002 12.29762329 9.84694153 12.96401675 14.40770729 15.4417767],__,310.8048083074252,0.13731338791215963,
20190214,528502194,1024,1550177797.1981785,52.45597717213267,986.9028343961817,117.06018320988045,1550177797.6240199,310.9933133437398,[58.32205075 77.52413538 116.89238078 135.99401313 155.84393107 175.66838942 195.2323915 234.04691692],[59.88479771 1490.03542488 6.5402548 343.22628567 9.82569545 14.2573 5.4878485 11.86119279 10.64151257 8.08703219 12.06491462 11.2740128],__,310.9933133437398,0.05535820936744595,
20190214,528502194,1025,1550177805.5084739,48.233853936666705,1605.9554118642911,123.99676374246091,1550177812.389478,311.67220943221844,[59.28427273 113.69374936 130.56155035 148.94045006 165.2664 204.08801702 216.28517197],[60.45357782 3262.65336806 14.10403732 328.89150608 8.12241404 9.97921266 13.95164675 15.1946648 13.4445341 15.63820051 16.73538897],__,311.67220943221844,0.5502104202946828,
20190214,528502194,1026,1550177820.3312578,53.336808078794256,1024.554390018551,115.35613031906959,1550177819.4235234,310.89025116802236,[58.68473066 117.50683039 136.36940018 156.34520825 97.31792246 176.18194761 195.12779398 235.30911468],[61.0626634 1561.14973776 6.85356977 343.13388385 8.27225018 5.48885913 13.24137043 11.75846956 12.24485446 8.89602124 12.61550267 11.27873514],__,310.89025116802236,0.06088175025815671,
20190214,528502194,1027,1550177833.0654209,54.064340686219815,1317.8808695995067,116.66538386530925,1550177834.4145434,310.49015326097623,[58.88027024 118.02417188 176.61658796 236.72034838],[53.07008325 2069.68730002 10.42938211 280.05435813 7.29330755 5.44185556 8.22018462 11.01729445],__,310.49015326097623,0.05543797264183507,
20190214,528502194,1028,1550177847.3778443,52.801788136878336,1617.415068620936,116.97568134677228,1550177849.9959383,309.35277757694377,[58.35686225 117.66583098 176.39854945 214.39300901 235.16586049],[57.33416077 2768.03443676 12.69993031 297.08977567 9.34191067 6.20431264 8.34370357 13.13797049 11.62055074],__,309.35277757694377,0.08203853511231796,
20190214,528502194,1029,1550177867.311236,61.55053576099051,2525.255898763108,109.8048725388211,1550177863.3235357,308.8284757105988,[117.84464273 176.56041671 235.31290501],[74.65813647 6061.71854742 20.63498405 261.20852205 7.28568815 9.88290607 14.83645271],__,308.8284757105988,0.05453184468048279,
20190214,528518474,1006,1550187776.9446495,57.19641427588183,1409.6314128470117,114.63261091169885,1550187777.5513706,308.81049822440787,[116.35091597],[63.01706879 2348.04098629 15.04806402 221.37701624 20.63661103],__,308.81049822440787,0.12010215789538928,
20190214,528518474,1007,1550187764.1925879,56.40427733145532,1206.2418203701955,115.63003811955718,1550187765.237358,304.5428859161715,[57.69828797 115.69801808 134.48226054 173.52759962 230.84681766 212.72492641],[41.94105584 1108.85018909 6.90865014 243.50769274 7.63570025 5.84726737 11.62642385 7.53532219 10.13517844 14.69548678],__,304.5428859161715,0.09439227511802102,
20190214,528518474,1008,1550187750.9849875,61.6348583898488,1655.4615195270378,116.31201379807689,1550187752.5122907,309.190595394549,[113.9773357 170.82589533 227.33046879],[61.02153475 2723.54421936 8.56743473 261.13828368 6.90593048 9.15080704 12.43857724],__,309.190595394549,0.07726576519258117,
20190214,528518474,1009,1550187737.5347757,55.36118832855751,1009.258897245741,117.41201641704147,1550187738.6854777,304.98551968331816,[114.73901185 172.1488705 228.98760951],[36.93066652 1089.38829304 8.44168778 233.59479037 6.5632422 10.06001145 13.36734959],__,304.98551968331816,0.13539561135199704,
20190214,528518474,1010,1550187724.813791,59.49727528890261,796.4268800208758,116.07004239539657,1550187723.361601,303.4114595787487,[115.75976732 172.58579845 231.78835313],[40.63228517 824.40009394 5.11597202 217.44974154 5.63344266 8.39435882 11.44712655],__,303.4114595787487,0.18151361893774406,
20190214,528518474,1011,1550187712.615097,59.14260101278428,480.4240491306856,117.20123731135429,1550187711.551192,309.20223627693537,[57.36323738 77.2027941 96.17216629 115.82346876 135.51945131 173.8891221 212.31916038 231.532888],[54.41073047 556.97393128 2.76964058 284.23666236 10.27317346 11.56608236 10.67157013 5.64656509 10.23371488 7.15447968 15.86036754 10.52338887],__,309.20223627693537,0.08935362504012535,
20190214,528518474,1012,1550187698.8012464,58.360242702278775,721.7910543129578,116.7988776688574,1550187697.9671888,307.4363013616636,[115.11516444 172.70688714 192.93614747 211.19564121 230.59142667 249.36058608],[47.48650734 733.16530055 3.50539548 252.77977596 5.27966687 7.25812943 11.81387154 11.84981995 9.72403644 13.7795823],__,307.4363013616636,0.08870705615997473,
20190214,528518474,1013,1550187682.3631432,53.27555082887093,828.4428687496559,117.43656421402925,1550187682.7565684,303.63162762011376,[115.19740693 172.45962956 230.09250207],[36.97427219 852.4341823 5.39337126 220.45368753 5.01059986 8.28770506 10.12103587],__,303.63162762011376,0.11370333321726551,
20190214,528518474,1014,1550187666.5771613,57.447988668586774,1264.62875686253,113.7482047135864,1550187663.8619976,299.02800855121075,[116.25944688 174.71303617 231.79710523],[35.64157899 1060.74802356 7.05552544 214.61703896 5.40167113 9.632353 11.69520801],__,299.02800855121075,0.08734536567525747,
20190214,528518474,1015,1550187649.9155543,54.51135090093144,1245.1158615923184,113.69399903174778,1550187647.8243048,301.76088762337224,[116.58182749 174.69705867 232.57519722],[34.27274606 1126.961301 8.27596238 226.57687353 5.7634085 9.69524382 11.54515357],__,301.76088762337224,0.07806611089887136,
20190214,528518474,1016,1550187631.6712945,47.76435932222943,835.7717684960536,117.88117239846635,1550187633.751627,305.8972009249441,[116.16762411 174.41127483 232.39865798],[36.97811149 1056.6505536 10.77820811 241.31607839 8.82274996 13.54697832 16.58442402],__,305.8972009249441,0.0693210709088077,
