20190211,527958214,1009,1549922462.904435,54.62719974436885,1543.321550360446,65.20503399837872,1549922413.2516048,310.6954342234479,[56.90927239 75.65218714 94.75235587 113.70886148 134.47053685 151.18341102 170.62448424 207.878121 227.15362575],[1.73510038e+01 4.86205136e+02 1.94312671e-01 9.89797623e+01 2.00468847e-01 1.63201784e-01 1.75932272e-01 1.15941494e-01 1.56848354e-01 1.55465032e-01 1.43125764e-01 2.27754030e-01 1.99218842e-01],__,310.6954342234479,0.11307674355612651,
20190214,528502194,1023,1550177789.2386246,47.44854169618297,1315.1456343716795,117.3153546902487,1550177791.8586652,310.8048083074252,[39.11828045 59.20258139 77.23197232 116.70874858 136.08860108 156.00289356 175.35949399 194.55510458 212.83704026 233.74005727],[1.51721788e+01 4.22920185e+02 1.66784717e-01 9.92210030e+01 2.01864986e-01 1.10981454e-01 2.49449050e-01 1.03722350e-01 2.20686778e-01 1.92991442e-01 1.58206546e-01 2.07665634e-01 2.37080995e-01 2.54187535e-01],__,310.8048083074252,0.13731338791215963,
20190214,528502194,1024,1550177797.1981785,52.45597717213267,986.9028343961817,117.06018320988045,1550177797.6240199,310.9933133437398,[58.32205075 77.52413538 116.89238078 135.99401313 155.84393107 175.66838942 195.2323915 234.04691692],[1.67185899e+01 3.15190850e+02 1.20526737e-01 9.90795742e+01 1.82616915e-01 2.78518762e-01 1.00103843e-01 2.25656972e-01 2.00426434e-01 1.50327920e-01 2.30586956e-01 2.13552656e-01],__,310.9933133437398,0.05535820936744595,
20190214,528502194,1025,1550177805.5084739,48.233853936666705,1605.9554118642911,123.99676374246091,1550177812.389478,311.67220943221844,[59.28427273 113.69374936 130.56155035 148.94045006 165.2664 204.08801702 216.28517197],[1.56609965e+01 5.42415787e+02 7.28566244e-01 9.91581515e+01 3.21986381e-01 5.30211659e-01 6.48129631e-01 7.41953293e-01 7.29122854e-01 8.77843461e-01 9.60790139e-01],__,311.67220943221844,0.5502104202946828,
20190214,528502194,1026,1550177820.3312578,53.336808078794256,1024.554390018551,115.35613031906959,1550177819.4235234,310.89025116802236,[58.68473066 117.50683039 136.36940018 156.34520825 97.31792246 176.18194761 195.12779398 235.30911468],[1.69569289e+01 3.23379680e+02 1.36414055e-01 9.90525910e+01 1.63315591e-01 1.07615523e-01 2.74951998e-01 2.40570593e-01 2.50832406e-01 1.79169172e-01 2.60834847e-01 2.29313767e-01],__,310.89025116802236,0.06088175025815671,
20190214,528502194,1027,1550177833.0654209,54.064340686219815,1317.8808695995067,116.66538386530925,1550177834.4145434,310.49015326097623,[58.88027024 118.02417188 176.61658796 236.72034838],[1.72090220e+01 4.17781960e+02 2.48322889e-01 9.90097487e+01 1.72839704e-01 1.29176172e-01 1.97525822e-01 2.74984153e-01],__,310.49015326097623,0.05543797264183507,
20190214,528502194,1028,1550177847.3778443,52.801788136878336,1617.415068620936,116.97568134677228,1550177849.9959383,309.35277757694377,[58.35686225 117.66583098 176.39854945 214.39300901 235.16586049],[1.69033922e+01 5.16242229e+02 2.96277617e-01 9.90233307e+01 2.11088872e-01 1.41443166e-01 1.96160300e-01 3.19530430e-01 2.80211044e-01],__,309.35277757694377,0.08203853511231796,
20190214,528502194,1029,1550177867.311236,61.55053576099051,2525.255898763108,109.8048725388211,1550177863.3235357,308.8284757105988,[117.84464273 176.56041671 235.31290501],[1.93789605e+01 7.82435623e+02 6.66538409e-01 9.86724869e+01 2.71941356e-01 3.81699532e-01 5.99452775e-01],__,308.8284757105988,0.05453184468048279,
20190214,528518474,1006,1550187776.9446495,57.19641427588183,1409.6314128470117,114.63261091169885,1550187777.5513706,308.81049822440787,[116.35091597],[20.86312806 538.38885156 3.34869125 98.97639252 4.81067513],__,308.81049822440787,0.12010215789538928,
20190214,528518474,1007,1550187764.1925879,56.40427733145532,1206.2418203701955,115.63003811955718,1550187765.237358,304.5428859161715,[57.69828797 115.69801808 134.48226054 173.52759962 230.84681766 212.72492641],[1.30645885e+01 2.80404472e+02 1.55591268e-01 7.05371484e+01 1.65432364e-01 1.27039394e-01 2.64104568e-01 1.66585782e-01 2.28575438e-01 3.51133626e-01],__,304.5428859161715,0.09439227511802102,
20190214,528518474,1008,1550187750.9849875,61.6348583898488,1655.4615195270378,116.31201379807689,1550187752.5122907,309.190595394549,[113.9773357 170.82589533 227.33046879],[1.97399587e+01 5.36602367e+02 3.01812405e-01 9.86858523e+01 2.58937786e-01 3.50411866e-01 4.91385487e-01],__,309.190595394549,0.07726576519258117,
20190214,528518474,1009,1550187737.5347757,55.36118832855751,1009.258897245741,117.41201641704147,1550187738.6854777,304.98551968331816,[114.73901185 172.1488705 228.98760951],[13.52732719 255.1174849 0.53115348 74.85636752 0.32420185 0.51188485 0.71021322],__,304.98551968331816,0.13539561135199704,
20190214,528518474,1010,1550187724.813791,59.49727528890261,796.4268800208758,116.07004239539657,1550187723.361601,303.4114595787487,[115.75976732 172.58579845 231.78835313],[15.03924468 204.3046155 0.2666949 76.71739483 0.27465821 0.41175585 0.58816396],__,303.4114595787487,0.18151361893774406,
20190214,528518474,1011,1550187712.615097,59.14260101278428,480.4240491306856,117.20123731135429,1550187711.551192,309.20223627693537,[57.36323738 77.2027941 96.17216629 115.82346876 135.51945131 173.8891221 212.31916038 231.532888],[1.55995510e+01 1.26809094e+02 5.96690162e-02 8.15833083e+01 2.27281437e-01 2.59233608e-01 2.37405731e-01 1.21797408e-01 2.26823530e-01 1.55916440e-01 3.77370593e-01 2.34221135e-01],__,309.20223627693537,0.08935362504012535,
20190214,528518474,1012,1550187698.8012464,58.360242702278775,721.7910543129578,116.7988776688574,1550187697.9671888,307.4363013616636,[115.11516444 172.70688714 192.93614747 211.19564121 230.59142667 249.36058608],[1.49111865e+01 1.84693286e+02 8.31122693e-02 7.85574896e+01 1.24510782e-01 1.73015976e-01 2.93919146e-01 2.95428086e-01 2.37889524e-01 3.52791007e-01],__,307.4363013616636,0.08870705615997473,
20190214,528518474,1013,1550187682.3631432,53.27555082887093,828.4428687496559,117.43656421402925,1550187682.7565684,303.63162762011376,[115.19740693 172.45962956 230.09250207],[1.37092675e+01 2.13967845e+02 1.80241854e-01 7.81758347e+01 1.59247502e-01 2.70911569e-01 3.40094443e-01],__,303.63162762011376,0.11370333321726551,
20190214,528518474,1014,1550187666.5771613,57.447988668586774,1264.62875686253,113.7482047135864,1550187663.8619976,299.02800855121075,[116.25944688 174.71303617 231.79710523],[1.31659028e+01 2.93675521e+02 2.48654768e-01 6.85511899e+01 1.94945543e-01 3.53946904e-01 4.56394977e-01],__,299.02800855121075,0.08734536567525747,
20190214,528518474,1015,1550187649.9155543,54.51135090093144,1245.1158615923184,113.69399903174778,1550187647.8243048,301.76088762337224,[116.58182749 174.69705867 232.57519722],[1.26300229e+01 2.93354402e+02 3.14664725e-01 7.00882261e+01 2.04739224e-01 3.49543979e-01 4.39170367e-01],__,301.76088762337224,0.07806611089887136,
20190214,528518474,1016,1550187631.6712945,47.76435932222943,835.7717684960536,117.88117239846635,1550187633.751627,305.8972009249441,[116.16762411 174.41127483 232.39865798],[12.64180458 240.97594758 1.41657292 81.07353941 0.94905059 1.42035133 1.89442119],__,305.8972009249441,0.0693210709088077,
20190214,528518474,1017,1550187618.350744,61.75122477795901,1751.6146628878905,113.14775990827671,1550187616.0515287,309.6766048327234,[115.98928923 230.48894002],[1.97738485e+01 5.72199090e+02 4.71278963e-01 9.86744723e+01 2.33370710e-01 5.13760675e-01],__,309.6766048327234,0.1704098661588908,
20190214,528518474,1018,1550187603.6608558,29.091781856310174,420.3977236991026,111.59908684188183,1550187600.635937,308.7536578322876,[117.18944797 236.3536682],[8.74289426 132.92717428 0.57528595 92.37043212 0.30759146 0.6231216],__,308.7536578322876,0.5297424362252806,
20190214,528518474,1019,1550187585.7634544,62.13535325920439,2090.753580869753,111.57720940116944,1550187583.290208,310.6843765665159,[117.01121605 175.52761256 232.67656341],[1.97360954e+01 6.66117656e+02 3.22429054e-01 9.86474086e+01 1.25619812e-01 2.30603678e-01 2.89899430e-01],__,310.6843765665159,0.15428031580788723,
20190214,528518474,1020,1550187572.0660422,50.147911282331904,1336.2651894095902,115.26398407087008,1550187573.3604286,309.13465672333234,[114.62533938 228.98321398],[16.14859891 439.7453464 1.16394232 99.14813496 0.46786749 1.00687093],__,309.13465672333234,0.047507081354123404,
20190214,528518474,1023,1550184643.6806734,48.57865225430411,1593.322585319095,113.64031510149985,1550184642.8780396,310.4039430970206,[117.89101327 136.5856113 157.96238762 176.70674832 215.27722301 234.98569488],[1.55212378e+01 5.09420133e+02 2.57371446e-01 9.91690445e+01 1.43053845e-01 2.42686685e-01 2.42956138e-01 2.19126408e-01 3.41267226e-01 3.46727439e-01],__,310.4039430970206,0.13148928919049246,
20190214,528518474,1024,1550184650.8730202,49.40503332013807,855.1855701441167,114.60834776385879,1550184648.7905695,304.22701537581935,[117.99112297 156.94015155 177.39794008 197.47604229 236.2629194 58.60523019 79.12300518],[1.28014594e+01 2.22539278e+02 1.53422364e-01 7.88429036e+01 1.34609662e-01 2.87423655e-01 2.16238796e-01 2.97588481e-01 3.16653986e-01 2.55075086e-01 3.31742421e-01],__,304.22701537581935,0.12299632726681871,
20190214,528518474,1026,1550184671.6801171,52.42369062402281,809.1195680540583,115.28446499216662,1550184670.1908388,304.8002080462409,[58.91281231 117.8818247 176.95875469 235.3771117 255.13340485],[1.35542407e+01 2.09769271e+02 1.16812222e-01 7.87836898e+01 1.42122860e-01 1.05249396e-01 1.48147456e-01 2.31979389e-01 3.02939717e-01],__,304.8002080462409,0.06172605620111574,
