20190211,527958214,332967.5069342261,6921736.830456157,1758.6122283720933,1549922462.904435,289.56,61.73328,164.5,1009,C185,
20190211,527972677,399529.4810680479,7157159.286827202,1606.455720311638,1549928109.239194,712.47,51.4444,228.5,1300,nan,
20190211,527972677,400137.18404947943,7157651.1105737,998.1350781764826,1549928095.202383,701.0400000000001,53.502176,229.0,1301,nan,
20190211,527972677,400450.10726524936,7157889.9252438955,80.86089378118243,1549927481.724164,464.82000000000005,55.045508,237.0,1302,nan,
20190211,527972677,400328.20140413183,7158164.847820135,464.96881141726084,1549926951.2513087,594.36,60.704392,236.0,1303,nan,
20190211,527972677,400275.5876792559,7159666.040789048,297.23528958463095,1549928405.2109427,91.44,6.687772,238.0,1304,nan,
20190211,527972677,400085.26861690305,7159560.846408561,1261.0030237979881,1549928439.0,95.25,5.14444,240.0,1305,nan,
20190211,527961473,332662.81550496654,6921306.269869852,1871.7351976643458,1549922570.6525488,514.35,55.817174,147.0,1008,DH3T,
20190211,527961473,332292.52117618104,6921953.016426328,1196.7679321614169,1549922557.0,537.21,56.331618,147.0,1009,DH3T,
20190212,528147455,410208.28716545005,7050861.902665282,138.9126146559981,1550015121.858898,7924.8,228.413136,15.0,1177,E75S,
20190212,528147455,410503.28716544306,7051821.681859579,214.65923856624173,1550015126.081813,7924.8,228.413136,15.0,1178,E75S,
20190212,528147455,410771.2871654367,7052693.616856433,450.0427409636546,1550015129.918224,7924.8,228.413136,15.0,1179,E75S,
20190212,528147455,411083.2871654293,7053708.705360233,410.48823970092644,1550015134.3844936,7924.8,228.413136,15.0,1180,E75S,
20190212,528147455,411356.28716542287,7054596.907801058,157.40194162116552,1550015138.2924793,7924.8,228.413136,15.0,1181,E75S,
20190212,528147455,411637.28716541623,7055511.138152236,68.26986685815298,1550015142.3149848,7924.8,228.413136,15.0,1182,E75S,
20190212,528147455,411932.28716540925,7056470.917346534,308.88961966157456,1550015146.5379,7924.8,228.413136,15.0,1183,E75S,
20190212,528147455,412168.28716540366,7057238.740701973,797.4480900563108,1550015149.9162319,7924.8,228.413136,15.0,1184,E75S,
20190212,528147455,412381.28716539865,7057931.733815144,1525.8990271192595,1550015152.9653199,7924.8,228.413136,15.0,1185,E75S,
20190212,528131101,388889.33809608093,7112455.577508632,1807.3789950871972,1550010366.3169231,7010.400000000001,123.46656,195.0,1247,DH8A,
20190212,528131101,389158.3380960745,7113424.015343691,1474.5591433307661,1550010357.2096233,7010.400000000001,123.46656,195.0,1248,DH8A,
20190212,528131101,389350.33809607,7114115.24234864,928.6075901316756,1550010350.7092457,7010.400000000001,123.46656,195.0,1249,DH8A,
20190212,528131101,389530.33809606574,7114763.26766578,58.754092349745164,1550010344.6151419,7010.400000000001,123.46656,195.0,1250,DH8A,
20190212,528131101,389727.3380960611,7115472.495373984,548.1067240231005,1550010337.9454837,7010.400000000001,123.46656,195.0,1251,DH8A,
20190212,528131101,389940.38265287736,7116314.623599095,1100.4718273536544,1550010330.2782161,7010.400000000001,123.46656,193.0,1252,DH8A,
20190212,528131101,390147.3826528725,7117183.249840316,1528.962013207153,1550010322.5237422,7010.400000000001,123.46656,193.0,1253,DH8A,
20190212,528131101,390354.3826528676,7118051.876081537,1848.1320454807785,1550010314.7692683,7010.400000000001,123.46656,193.0,1254,DH8A,
20190212,528131101,391520.9125706318,7122960.461171577,1839.3364720796005,1550010271.029918,7010.400000000001,123.46656,190.0,1260,DH8A,
20190212,528131101,391646.9125706288,7123522.248756431,825.7978954059658,1550010266.2127094,7010.400000000001,123.46656,190.0,1261,DH8A,
20190212,528131101,391835.9125706243,7124364.930133713,340.8061846510446,1550010258.986897,7010.400000000001,123.46656,190.0,1262,DH8A,
20190212,528131101,392010.9125706202,7125145.190668235,99.51231575908405,1550010252.29633,7010.400000000001,123.46656,190.0,1263,DH8A,
