DATE,FLIGHT_NUM,TAIL_NUM,TIME,ELEVATION,HEADING,STATION,AIRCRAFT,
20190320,534724516,10512184,1553119157,1800,111,1008,C185,
20190320,534724516,10512184,1553119157,1800,111,1009,C185,
20190320,534724516,10512184,1553119092,1700,109,1010,C185,
20190320,534724516,10512184,1553119092,1700,109,1011,C185,
20190320,534724516,10512184,1553119092,1700,109,1012,C185,
20190320,534724516,10512184,1553116467,4300,127,1020,C185,
20190320,534724516,10512184,1553116492,4300,124,1021,C185,
20190320,534724516,10512184,1553116509,4400,120,1022,C185,
20190320,534724516,10512184,1553116527,4400,125,1023,C185,
20190320,534724516,10512184,1553116535,4400,128,1024,C185,
20190320,534724516,10512184,1553116535,4400,128,1025,C185,
20190320,534724516,10512184,1553116542,4400,130,1026,C185,
20190320,534724516,10512184,1553116542,4400,130,1027,C185,
20190320,534738063,10512184,1553122244,3400,98,CUT,C185,
20190320,534738063,10512184,1553122090,2900,92,1003,C185,
20190320,534738063,10512184,1553122115,3000,99,1004,C185,
20190320,534738063,10512184,1553122129,3100,105,1005,C185,
20190320,534738063,10512184,1553122157,3000,115,1006,C185,
20190320,534738063,10512184,1553122165,3000,115,1007,C185,
20190320,534738063,10512184,1553122187,3100,108,1008,C185,
20190320,534738063,10512184,1553122205,3200,104,1009,C185,
20190320,534738063,10512184,1553122223,3300,101,1010,C185,
20190320,534738063,10512184,1553122229,3400,99,1011,C185,
20190320,534738063,10512184,1553122244,3400,98,1012,C185,
20190320,534738063,10512184,1553122261,3500,98,1013,C185,
20190320,534738063,10512184,1553122270,3600,99,1014,C185,
20190320,534699022,10512184,1553109706,1800,128,CUT,C185,
20190320,534699022,10512184,1553109752,1700,123,1006,C185,
20190320,534699022,10512184,1553109737,1700,126,1007,C185,
20190320,534699022,10512184,1553109737,1700,126,1008,C185,
20190320,534699022,10512184,1553109730,1800,126,1009,C185,
20190320,534699022,10512184,1553109721,1800,125,1010,C185,
20190320,534699022,10512184,1553109712,1800,128,1011,C185,
20190320,534699022,10512184,1553109694,1900,124,1012,C185,
20190320,534699022,10512184,1553109677,1900,115,1013,C185,
20190320,534699022,10512184,1553106963,2400,109,1018,C185,
20190320,534699022,10512184,1553106980,2500,105,1019,C185,
20190320,534699022,10512184,1553107001,2500,109,1020,C185,
20190320,534699022,10512184,1553107019,2500,114,1021,C185,
20190320,534699022,10512184,1553107028,2400,115,1022,C185,
20190320,534699022,10512184,1553107028,2400,115,1023,C185,
20190320,534699022,10512184,1553107019,2500,114,1024,C185,
20190321,534689916,11100816,1553126695,2525,122,CCB,C185,
20190321,534929999,11146232,1553209228,2000,70,UAF01,C185,
20190321,534929999,11146232,1553206866,3875,116,APEX1,C185,
20190321,534929999,11146232,1553206866,3875,116,APEX2,C185,
20190321,534929999,11146232,1553206856,3850,114,APEX4,C185,
20190321,534929999,11146232,1553206856,3850,114,APEX8,C185,
20190321,534929999,11146232,1553206856,3850,114,APEX9,C185,
20190321,534929999,11146232,1553209228,2000,70,FAPT,C185,
20190321,534929999,11146232,1553209178,1525,78,1301,C185,
20190321,534929999,11146232,1553209203,1775,75,1302,C185,
20190321,534929999,11146232,1553209203,1775,75,1303,C185,
20190321,534929999,11146232,1553209228,2000,70,1304,C185,
20190321,534929999,11146232,1553209203,1775,75,1305,C185,
20190321,534929999,11146232,1553209104,800,66,1306,C185,
20190321,534899218,10512184,1553197510,2000,121,CUT,C185,
20190321,534899218,10512184,1553197543,1800,118,1007,C185,
20190321,534899218,10512184,1553197537,1900,119,1008,C185,
20190321,534899218,10512184,1553197537,1900,119,1009,C185,
20190321,534899218,10512184,1553197531,1900,121,1010,C185,
20190321,534899218,10512184,1553197520,2000,120,1011,C185,
20190321,534899218,10512184,1553197501,2100,125,1012,C185,
20190321,534899218,10512184,1553197486,2200,125,1013,C185,
20190321,534899218,10512184,1553197472,2300,127,1014,C185,
20190321,534899218,10512184,1553197452,2500,125,1015,C185,
20190321,534899218,10512184,1553197435,2700,126,1016,C185,
20190321,534899218,10512184,1553197422,2700,129,1017,C185,
20190321,534899218,10512184,1553197406,2900,134,1018,C185,
20190321,534899218,10512184,1553197398,3000,134,1019,C185,
20190321,534899218,10512184,1553197380,3200,138,1020,C185,
20190321,534899218,10512184,1553197368,3400,138,1021,C185,
20190321,534899218,10512184,1553197345,3700,139,1022,C185,
20190321,534899218,10512184,1553197339,3700,138,1023,C185,
20190321,534899218,10512184,1553197319,3900,139,1024,C185,
20190321,534899218,10512184,1553197300,4100,139,1025,C185,
20190321,534899218,10512184,1553197289,4200,140,1026,C185,
20190321,534899218,10512184,1553197278,4300,139,1027,C185,
20190321,534899218,10512184,1553197270,4400,139,1028,C185,
20190321,534899218,10512184,1553197243,4600,141,1029,C185,
20190321,534899218,10512184,1553197243,4600,141,1030,C185,
20190321,534899218,10512184,1553197215,4900,137,1031,C185,
20190321,534899218,10512184,1553197215,4900,137,1032,C185,
20190321,534899218,10512184,1553197196,5000,135,1033,C185,
20190321,534899218,10512184,1553197186,5100,133,1034,C185,
20190321,534899218,10512184,1553197153,5200,134,1035,C185,
20190321,534899218,10512184,1553197153,5200,134,1036,C185,
20190321,534899218,10512184,1553197146,5300,132,1037,C185,
20190321,534899218,10512184,1553197133,5300,134,1038,C185,
20190322,535133660,10664939,1553291573,3500,106,COLA,C185,
20190323,535322317,10645665,1553381373,1800,110,COLA,C185,
20190323,535316732,10512184,1553378770,2200,117,1015,C185,
20190323,535316732,10512184,1553378770,2200,117,1016,C185,
20190323,535316732,10512184,1553378758,2200,117,1017,C185,
20190323,535316732,10512184,1553378758,2200,117,1018,C185,
20190323,535316732,10512184,1553378745,2200,117,1019,C185,
20190323,535316732,10512184,1553378721,2200,117,1020,C185,
20190323,535316732,10512184,1553375933,4500,119,1021,C185,
20190323,535316732,10512184,1553375951,4600,117,1022,C185,
20190323,535316732,10512184,1553375958,4600,117,1023,C185,
20190323,535316732,10512184,1553375965,4600,120,1024,C185,
20190323,535316732,10512184,1553375951,4600,117,1025,C185,
20190323,535304547,11013232,1553371090,4700,108,APEX1,C185,
20190323,535304547,11013232,1553371090,4700,108,APEX2,C185,
20190323,535304547,11013232,1553371090,4700,108,APEX4,C185,
20190323,535304547,11013232,1553371090,4700,108,APEX8,C185,
20190323,535304547,11013232,1553371090,4700,108,APEX9,C185,
20190324,535340524,10645665,1553388522,3275,103,COLA,C185,
20190324,535335862,10512184,1553385691,1800,114,CUT,C185,
20190324,535335862,10512184,1553385637,1700,117,1008,C185,
20190324,535335862,10512184,1553385650,1800,116,1009,C185,
20190324,535335862,10512184,1553385669,1800,114,1010,C185,
20190324,535335862,10512184,1553385691,1800,114,1011,C185,
20190324,535335862,10512184,1553385701,1800,115,1012,C185,
20190324,535335862,10512184,1553385711,1900,111,1013,C185,
20190324,535335862,10512184,1553385730,1900,111,1014,C185,
20190324,535335862,10512184,1553385740,2000,110,1015,C185,
20190324,535335862,10512184,1553385750,2000,109,1016,C185,
20190324,535335862,10512184,1553386340,2000,128,1017,C185,
20190324,535335862,10512184,1553386340,2000,128,1018,C185,
20190324,535335862,10512184,1553386340,2000,128,1019,C185,
20190324,535335862,10512184,1553386325,2100,128,1020,C185,
20190324,535335862,10512184,1553386319,2200,128,1021,C185,
20190324,535335862,10512184,1553386293,2200,125,1022,C185,
