113.99362340585148,40.5769115322274,1550270441.4709287,
113.9039759939985,61.33812258619655,1550270441.4709287,
116.68304576144035,79.8481179837112,1550270441.4709287,
112.82820705176294,102.61040962119544,1550270441.4709287,
114.08327081770443,121.87081023752826,1550270441.4709287,
113.99362340585148,142.8821563644368,1550270441.4709287,
114.08327081770443,162.6428271266484,1550270441.4709287,
113.99362340585148,182.90376803473873,1550270441.4709287,
113.27644411102776,204.91565445340484,1550270441.4709287,
116.32445611402852,220.17389390270745,1550270441.4709287,
138.5570142535634,213.17011186040463,1550270441.4709287,
