20190213,528288329,1305,1550102000.6022842,127.90721297093265,133.58213792229142,4989.912081005914,[137.52413509 156.15200376 169.36360976 202.30443321],[  1.3330967  143.02219925   0.39969804   0.36703477   0.37743398
   0.42625468   0.48273182],__,-48.41999999999999,302.24800000000005,0.29400197447252774,
