20190214,528487873,1011,1550179183.3237073,116.87266065743067,112.6425281572757,1402.017209259536,[ 58.59596572  78.23334024 117.67802794 137.09041904 155.4948379
 176.60655082 195.63472694 215.84767594 235.33357703 254.48529368],[ 0.57018608 24.48429504  0.07443079  0.20406505  0.24972058  0.14615784
  0.31052228  0.30326062  0.17846086  0.25155534  0.3528503   0.32216909
  0.37806893],__,386.47,563.182,0.10155254770451831,
20190214,528487873,1012,1550179169.6847994,117.31839875087327,117.18166523710332,1300.6654574920806,[ 58.59980593  78.14494392  97.60202262 117.0867053  136.65090732
 156.0858433  175.73646177 194.0771176  214.43707687 233.85351519
 253.63682536 274.60155624],[ 0.39827789 16.09906412  0.05083771  0.14469869  0.16860541  0.17780449
  0.11529848  0.21294274  0.23184351  0.13690763  0.18306679  0.23364716
  0.25293022  0.2566802   0.46219089],__,386.46000000000004,563.176,0.0659583702757547,
