20190224,530204166,1305,1551026918.6243315,111.76508829312638,177.68619014133466,3769.748822503229,[125.31855943],[  2.02157574 155.38459229   0.28783288   0.91507688],__,-5.509999999999991,327.994,0.11900587770803031,
20190224,530204166,1306,1551026920.331037,115.40099140858976,155.54269048872303,2256.4000588216268,[122.8572936  293.84106942 304.55209825 225.02085486],[ 0.84482365 39.83593675  0.10229203  0.49320951  0.6034838   0.60500825
  0.61422261],__,-5.509999999999991,327.994,0.12063550416740688,
