20190212,528147455,1185,1550015152.9653199,128.63346286990145,140.78857349777599,20627.497158338276,[104.88599265 209.02740911],[1.12829086e+00 4.21602126e+02 1.20841253e+00 3.31088320e-01
 6.57452830e-01],__,-46.26999999999998,303.538,0.08676301861970308,
