Equipment,Date,Flight_Number,Station,Closest_Approach_Timestamp,Meas_Speed,Meas_Distance,Meas_Closet_Approach_Time,Meas_Closest_Approach_Timestamp,Meas_Sound_Speed,Meas_Source_Frequency_Array,Variance,Data_Misfit_Value,
B738,20190227,530810421,1246,1551280346.18343,151.9476182,4287.487572161060,112.995549611324,1551280356.81006,306.891600091750,[85.86108193 178.0812518 234.77404715 265.53281074],[4.87987350e+01 1.38027435e+03 4.21948835e-01 9.86308123e+01 2.45677514e-01 4.95048782e-01 6.10007905e-01 6.45894865e-01],0.7688810398864870,
B738,20190302,531326239,1163,1551515882.96357,111.9534199,1974.876684416050,55.698711055082,1551515833.10399,308.850375888568,[175.352181],[3.59308617e+01 6.35489418e+02 4.60779234e-01 9.92745233e+01 5.98060023e-01],0.1883191940387760,
B738,20190302,531374790,1120,1551540612.43346,189.7233955,7024.450558043050,58.132925478629,1551540568.01362,306.025765186604,[64.72726687],[6.06355139e+01 2.25819070e+03 4.29728473e-01 9.78354146e+01 5.28092628e-01],0.2301351561737250,
B738,20190302,531374790,1121,1551540608.36896,187.4822368,7225.652749501240,54.339142181763,1551540560.17320,311.768470039256,[70.94409738],[5.89129525e+01 2.28690627e+03 4.23581992e-01 9.79510825e+01 8.10641827e-01],0.1704326934589540,
B738,20190302,531390184,1218,1551547809.34250,163.6589291,3948.914377659110,78.680652770061,1551547789.23745,301.358713650723,[42.26801206 101.91817833 157.22749561],[5.33575321e+01 1.28607988e+03 3.82980668e-01 9.83746675e+01 2.99674791e-01 5.41585612e-01 8.30771266e-01],0.2650564699858870,
B738,20190302,531390184,1278,1551548018.77930,189.1070079,5695.030445862970,91.257221649976,1551548011.53793,306.575668840762,[82.9342257 242.96165716],[6.03728801e+01 1.82095131e+03 2.50249138e-01 9.78867929e+01 2.36357900e-01 4.40662601e-01],0.6827360090225270,
B738,20190302,531390184,1282,1551548034.39673,91.79910525,2702.778040720690,127.722028661837,1551548063.53726,311.061313769420,[106.37782426 180.96816297],[2.93724802e+01 8.66823656e+02 3.70436272e-01 9.95053440e+01 2.90855719e-01 3.70715558e-01],0.2644143146720390,
B738,20190303,531449653,1248,1551579055.19560,104.081455,1512.164602670540,115.094280946816,1551579066.45281,312.476399177441,[98.56831204 197.57707946],[3.30605988e+01 4.81648252e+02 2.31269453e-01 9.93875372e+01 3.91331733e-01 7.54484226e-01],0.2747003758768310,
B738,20190303,531449653,1252,1551579047.24249,160.6491032,3941.782923603680,104.838026072766,1551579048.16244,303.524506711285,[102.65270466 192.4590604],[5.21066720e+01 1.27994787e+03 1.72406586e-01 9.84471745e+01 3.07050068e-01 5.37823785e-01],0.2478333250161090,
B738,20190303,531464500,1121,1551589500.78983,186.9180784,7566.325979217930,83.379624846891,1551589486.09935,295.946280880342,[82.33937459 237.65731326],[6.14786058e+01 2.45230087e+03 3.49946268e-01 9.77557999e+01 4.11002003e-01 1.00865387e+00],0.5447408715685400,
B738,20190303,531464500,1126,1551589480.36694,87.33651736,2308.100102062490,121.473496086581,1551589503.56428,312.565568574301,[101.79396864 125.62064472 188.35399974],[2.78565989e+01 7.43418120e+02 2.75220769e-01 9.95579671e+01 4.20884441e-01 4.81184835e-01 6.35919896e-01],0.2784788514657640,
B738,20190304,531744291,1127,1551734006.97830,121.4493057,1744.223414453000,98.745402798769,1551734004.66291,305.858954046954,[133.69050596],[3.93994687e+01 5.73096318e+02 2.69569036e-01 9.91294752e+01 6.51683934e-01],0.2874775013145910,
B738,20190304,531744291,1130,1551733996.47110,134.9193379,2546.189808806900,97.510652163759,1551733992.86917,304.693905339588,[130.95314006],[4.38296997e+01 8.35019050e+02 2.31146430e-01 9.89148686e+01 7.52325448e-01],0.1873514937508650,
B738,20190304,531728388,1179,1551728298.61373,133.8133829,2214.852879485210,108.350196077508,1551728299.77384,312.020332580061,[65.63100801],[4.25020871e+01 7.16761946e+02 3.43611931e-01 9.89834285e+01 4.02489115e-01],0.2247345884567740,
B738,20190306,532005225,1130,1551858160.09206,148.5803117,4598.054019949140,100.683618172826,1551858159.11722,308.673953824142,[87.69707002],[4.75039039e+01 1.47574072e+03 3.92806239e-01 9.86970686e+01 6.10300966e-01],0.1644987025872460,
B738,20190306,532063971,1154,1551886023.47591,211.5904629,4757.556026555860,109.751346976534,1551886028.41348,318.881464478303,[67.2981425],[6.47790686e+01 1.46157413e+03 1.58240564e-01 9.75983240e+01 5.78301768e-01],0.1845953440824050,
B738,20190308,532390817,1148,1552030566.17114,166.0527742,4571.480747902630,111.502472371705,1552030575.09109,316.085396052801,[75.36115687 229.72127564],[5.16004514e+01 1.40962922e+03 3.27632970e-01 9.84699321e+01 2.38279736e-01 4.48621658e-01],0.5605336060324860,
B738,20190310,532831995,1111,1552249891.60623,195.2533983,6931.272018656840,83.233320776710,1552249872.70039,298.723156391052,[76.63344172 183.08793738],[6.38293364e+01 2.27357007e+03 4.91859793e-01 9.76066930e+01 3.66104582e-01 9.19748972e-01],0.2970242278876850,
B738,20190310,532856574,1133,1552261586.57521,55.57921634,1094.698614010750,133.366069324939,1552261614.78304,317.640192150614,[109.76936698 141.58961091 121.61377084],[1.75356505e+01 3.55832086e+02 5.48472119e-01 9.98273912e+01 3.53828768e-01 3.64523221e-01 3.02293346e-01],0.2966826612582210,
B738,20190311,532868797,1111,1552267469.23478,73.27886692,925.521857933995,137.864769586782,1552267504.05347,318.490587255370,[60.54664239 165.91772849],[2.29698275e+01 2.97086653e+02 2.88257486e-01 9.97055278e+01 2.84457431e-01 4.96284198e-01],0.2114258277723750,
B738,20190312,533194266,1151,1552419414.71629,151.2188919,4157.212472871870,81.290355941735,1552419389.61747,299.126584048364,[160.71513453],[5.02127573e+01 1.38974496e+03 9.99998170e-01 9.85578851e+01 9.59609867e-01],0.2084064387627760,
B738,20190313,533346695,1117,1552493087.13439,206.3903021,6794.399061765110,66.325285857991,1552493053.36088,292.582989889889,[78.94844247 214.97291293 293.94930444],[6.85845887e+01 2.26055396e+03 3.92998407e-01 9.72477676e+01 3.96254941e-01 7.95849211e-01 8.36361109e-01],0.5110291718561250,
B738,20190313,533346695,1118,1552493091.64416,155.9353083,2580.276717408670,65.492701911331,1552493057.01714,303.076979005409,[120.93528725 240.59985602],[5.06587315e+01 8.34496286e+02 1.66354691e-01 9.85501846e+01 2.60704578e-01 4.29767206e-01],0.4783521153788520,
B738,20190313,533257731,1110,1552449717.49476,177.4374404,5570.307246377550,108.682413915345,1552449725.82725,303.217319774598,[76.74675254 219.36837455],[5.73503334e+01 1.80071050e+03 3.76898576e-01 9.80906573e+01 2.60499582e-01 6.23927933e-01],0.2696308527412640,
B738,20190313,533257731,1112,1552449708.12073,192.3711571,6976.406656694880,105.502491726329,1552449713.10786,304.262435029269,[75.85562349 152.61139024 221.16385584],[6.18067120e+01 2.24179899e+03 1.74969414e-01 9.77522173e+01 2.04482075e-01 3.79378476e-01 5.20498684e-01],0.3078006393934140,
B738,20190315,533724349,1112,1552667226.98142,191.1738915,6715.989556093090,105.698744577481,1552667232.50031,309.757364247269,[78.68454542 127.5927142],[6.04108921e+01 2.12785510e+03 2.45611420e-01 9.78602704e+01 4.92544415e-01 7.45427857e-01],0.2261318417823670,
B738,20190315,533724349,1114,1552667219.29462,164.306463,3465.323469536500,107.254121596903,1552667226.17787,309.064236385226,[89.58967455 115.10942169],[5.23320535e+01 1.10564795e+03 1.58931175e-01 9.84423011e+01 3.00955458e-01 3.55383281e-01],0.3512266921658370,
B738,20190315,533644711,1100,1552631417.87988,218.3800369,9721.375008995650,102.506426624344,1552631421.09041,305.629999437938,[76.22851733],[6.93321091e+01 3.10040852e+03 7.83822284e-01 9.71044213e+01 1.10151816e+00],0.1900363122902390,
B738,20190315,533633771,1183,1552625267.78262,141.9349916,3294.108514436650,117.241081947006,1552625277.04470,309.391501738418,[168.57884639],[4.48218826e+01 9.96647320e+02 8.27245926e-01 9.88658555e+01 9.25936883e-01],0.1256147353235080,
B738,20190315,533633771,1184,1552625271.84526,134.9704523,3172.938726560130,117.165762294635,1552625281.25537,305.085873349796,[167.97802174],[4.34191621e+01 1.00243047e+03 9.01148584e-01 9.89356444e+01 9.33283969e-01],0.0860463383112629,
B738,20190317,534079512,1195,1552839112.60758,161.6527047,5681.079682034880,102.096727010699,1552839111.21291,301.484378413057,[79.41297363],[5.28114632e+01 1.87969417e+03 7.95276515e-01 9.83722095e+01 5.69341866e-01],0.2440116868583890,
B738,20190319,534535887,1128,1553036220.21432,179.4500404,5611.797294956680,108.280735222428,1553036225.13283,299.239856051890,[75.73281444 183.89961049 168.81050912 231.18022267 119.60438012],[5.88212539e+01 1.84416886e+03 3.55467881e-01 9.79905678e+01 2.68309383e-01 4.94252277e-01 4.55103037e-01 4.89510784e-01 3.02768515e-01],0.4938836516505430,
B738,20190320,534573292,1128,1553054544.20760,197.510938,9219.016553870420,59.570725083933,1553054503.21508,312.632821958231,[73.07076994 145.70997918],[6.16890100e+01 2.87994477e+03 3.34973233e-01 9.76944794e+01 2.70033822e-01 5.53747960e-01],0.1955475720241630,
B738,20190320,534573292,1131,1553054534.27964,183.1711759,7378.184149579570,57.364990916490,1553054491.02834,304.630610760952,[76.92889878 229.21408705],[5.88824666e+01 2.37421579e+03 3.72881635e-01 9.79405158e+01 2.07384396e-01 4.36655506e-01],0.4737639010249370,
B738,20190320,534573292,1132,1553054530.57413,185.1962215,8007.812698162690,56.438019720191,1553054486.49761,304.569428733472,[74.4240229],[5.96215334e+01 2.60741248e+03 1.27440575e+00 9.78805463e+01 6.00082931e-01],0.0846082503758380,
B738,20190320,534573292,1133,1553054526.58897,188.9213532,8215.353870736590,56.034225074127,1553054482.15647,309.894493054100,[72.91549062],[5.97778137e+01 2.65371024e+03 9.45498805e-01 9.78631177e+01 8.14581454e-01],0.1645918216767110,
B738,20190320,534573292,1134,1553054523.15147,135.4679018,3567.274958844380,69.430804965564,1553054492.08593,307.945136578464,[73.31116593],[4.34141115e+01 1.15531188e+03 4.79514122e-01 9.89249301e+01 5.15943826e-01],0.2160731416687100,
B738,20190320,534573292,1135,1553054519.55084,192.2205785,8473.075809567520,52.041214152998,1553054471.12216,308.021840506053,[73.76073632],[6.10740926e+01 2.72962342e+03 5.77784653e-01 9.77627201e+01 1.01547474e+00],0.1065482130176870,
B738,20190321,534756696,1094,1553131573.18110,220.1672689,8707.855365334380,87.196831381427,1553131561.03515,304.188375531246,[71.50561552],[7.02755493e+01 2.79716773e+03 2.94228295e-01 9.70601182e+01 1.00292857e+00],0.2143812201077310,
B738,20190321,534756696,1097,1553131557.46997,123.2708505,1778.400053413790,99.924069700127,1553131558.17226,308.874877995392,[98.20679301 195.36629687],[3.95706053e+01 5.73779031e+02 2.99595360e-01 9.91214929e+01 3.50881290e-01 7.12476393e-01],0.2365128679636620,
B738,20190321,534756696,1109,1553131497.73795,146.1114424,3881.179229365560,107.494943475736,1553131505.67341,308.593366836461,[91.91547762 187.2621465],[4.68275624e+01 1.25083609e+03 4.87150461e-01 9.87445564e+01 3.05684398e-01 5.54864921e-01],0.2414903270905060,
B738,20190321,534871684,1120,1553185003.71593,175.9554754,5172.155576600430,99.727217197430,1553185001.78615,300.491546682596,[66.73119952],[5.74927424e+01 1.72676224e+03 3.10179901e-01 9.80887489e+01 6.75917270e-01],0.2153235694759850,
B738,20190321,534871684,1121,1553184999.85608,176.117561,5935.936768768220,89.551125560182,1553184987.75575,300.573572492602,[81.87968855],[5.74444330e+01 1.92862183e+03 5.18687714e-01 9.80779515e+01 7.09094048e-01],0.1012685597764200,
B738,20190321,534871684,1122,1553184996.16778,135.9636409,2609.810207486200,94.046739711383,1553184988.60775,309.377131837629,[90.36496644 70.602448],[4.31843010e+01 8.25126881e+02 2.34304813e-01 9.89482296e+01 7.97695783e-01 6.27015176e-01],0.2655509713250230,
B738,20190321,534871684,1123,1553184992.09349,183.1622653,6661.712773632640,90.025938816482,1553184980.59881,300.522714953526,[75.82233335],[5.96919232e+01 2.18347531e+03 5.38900151e-01 9.79065941e+01 5.62991895e-01],0.2540490588097430,
B738,20190323,535331684,1157,1553384477.02993,149.0554067,2270.319710579400,93.054729888069,1553384460.95825,316.016522938427,[54.60735286],[4.67390629e+01 7.32876002e+02 3.72894025e-01 9.87720296e+01 4.73432548e-01],0.1761156411872530,
B738,20190323,535324109,1114,1553380402.80542,190.0161608,6533.375758626010,87.543393698801,1553380388.73626,302.398930187391,[81.99818741 166.34493646],[6.13027172e+01 2.09624073e+03 6.18131603e-01 9.78028013e+01 3.03182484e-01 5.77797640e-01],0.2623583513473340,
B738,20190323,535324109,1116,1553380394.89473,175.117935,5459.614664969140,93.033852445416,1553380386.38800,304.598801522502,[79.84130964 159.19325687 180.075131],[5.64328242e+01 1.75935500e+03 1.91775755e-01 9.81520618e+01 2.08623420e-01 3.87296106e-01 4.18889334e-01],0.2728931525947080,
B738,20190218,529094492,1178,1550468741.91076,82.77328643,7534.142393830820,101.460848433990,1550468735.00427,317.097773816083,[65.26090147 135.23068549],[2.61303527e+01 2.50880679e+03 2.92134349e+00 9.95249911e+01 3.29952313e-01 6.85707376e-01],0.1453098690147610,
B739,20190213,528256659,1217,1550071796.36986,82.24885562,1634.434212960660,131.790930274136,1550071826.07750,313.774251539135,[87.72601967 194.95719693],[2.60654344e+01 5.19720207e+02 4.44242173e-01 9.96183313e+01 3.26147606e-01 5.53059991e-01],0.3014512246737050,
B739,20190213,528256659,1219,1550071791.45926,67.65957967,1059.123961126580,134.360159141461,1550071823.40308,319.415830210949,[102.07504689 138.65151772 120.9297265 191.8282522],[2.11393667e+01 3.33388447e+02 2.05036341e-01 9.97494182e+01 2.70610247e-01 2.92963641e-01 2.69809148e-01 3.50014619e-01],0.2987754706577210,
B739,20190213,528256659,1221,1550071787.22674,71.93256702,1979.834891080850,148.087154924257,1550071833.13046,314.225111054466,[164.74615957 92.88797748],[2.28717806e+01 6.41567202e+02 5.67506501e-01 9.97020249e+01 3.99484889e-01 2.80289026e-01],0.2770283920084770,
B739,20190213,528155836,1175,1550018911.99380,32.08669504,222.566363615530,126.652938373057,1550018934.55261,320.265283734896,[14.30725325 20.95358226 23.5290056 31.1367815 36.30722955 44.05089868 48.38423876 52.24887766 55.36014204 61.53900372 92.57521262 104.56936484 139.68118873 120.73942302 160.34654233 167.6641948 183.76665537 204.0113891],[10.01673572 70.328067 0.171603 99.9441764 0.22914112 0.18306599 0.19907091 0.20403511 0.23168043 0.25256388 0.23459316 0.24364412 0.22954771 0.26567917 0.24289314 0.23340427 0.27821552 0.24550295 0.25709711 0.2449856 0.25495353 0.2440681],0.1658072905348060,
B739,20190213,528155836,1183,1550018946.81686,84.83609228,882.735005639330,40.258084630815,1550018952.16253,314.644836487320,[157.08045897 166.18625288 173.17318551 176.13775238 207.21228516 246.90998344 257.54817026 277.07772715],[2.68509800e+01 2.79774886e+02 1.11218922e-01 9.95972283e+01 3.27552931e-01 3.56102023e-01 3.52063864e-01 3.43706336e-01 5.26284270e-01 4.26308565e-01 4.55466543e-01 4.29193581e-01],0.5684579297538700,
B739,20190213,528168791,1193,1550025766.85013,184.1414994,5906.284985260570,35.539799687233,1550025768.45330,302.522264121358,[63.34805082 83.96458639 74.57521249 68.85320564],[6.01240056e+01 2.07786050e+03 1.32515043e+00 9.79574656e+01 2.43686023e+00 3.27849421e+00 2.88459880e+00 2.68626350e+00],0.2893307678160680,
B739,20190213,528168791,1194,1550025764.66677,158.9227037,3610.201676034700,40.360154146241,1550025770.92964,305.197802813017,[45.76670261 88.62546393 120.5372148 138.29898469],[5.13631405e+01 1.17659280e+03 1.67363531e-01 9.84983901e+01 5.76637725e-01 1.07754976e+00 1.48916374e+00 1.66815903e+00],0.2887375637156690,
B739,20190213,528168791,1195,1550025761.34304,80.81095456,697.402031944807,61.864218072760,1550025789.11075,317.238442904397,[69.74795685],[25.32485545 231.44409081 0.3904235 99.64463003 0.44132853],0.2213515304493050,
B739,20190213,528168791,1199,1550025745.22508,92.82432642,1250.777979931870,53.934940129174,1550025765.39752,317.138168329022,[78.69574453 115.64065149 198.90590596],[2.91380904e+01 3.94450364e+02 1.55113889e-01 9.95244800e+01 2.46504279e-01 3.01640277e-01 4.75427686e-01],0.2912937946187170,
B739,20190213,528256183,1163,1550071804.59027,80.1007299,678.200648007458,44.869455047982,1550071816.17410,315.576304910960,[93.73212333],[2.53047241e+01 2.21670485e+02 2.90451290e-01 9.96432500e+01 2.19370557e-01],0.3375815712913840,
B739,20190213,528293492,1189,1550085842.72598,109.6980331,1814.177650369620,52.166677989554,1550085856.21408,313.326690528435,[133.54595654 166.84771328],[3.47832604e+01 5.77653609e+02 1.74583485e-01 9.93193737e+01 3.61048615e-01 4.15432645e-01],0.2746660671868180,
B739,20190213,528293492,1190,1550085847.71767,120.8578356,2480.418786727620,52.934978224083,1550085862.00194,309.648505526211,[156.29154298 42.17744309],[3.87673026e+01 8.03997457e+02 2.32456851e-01 9.91493317e+01 4.49932236e-01 2.31562527e-01],0.3388386031689300,
B739,20190213,528293492,1191,1550085850.78948,130.1627207,2480.327540981680,51.652294311565,1550085863.62042,306.706788799070,[80.1584609 99.46800175 159.95518741],[4.18997286e+01 7.95341111e+02 2.48728758e-01 9.90089769e+01 4.35710513e-01 5.01566252e-01 7.04578291e-01],0.3107458402589000,
B739,20190213,528293492,1192,1550085853.72305,115.9278655,2173.332052419320,52.982052284468,1550085867.88961,310.284442810968,[161.36436538 125.40244392 183.24728599 192.70505452 52.34124011 7.49998706 13.37035497 18.40813857 103.91820418],[3.70977281e+01 7.00182509e+02 1.71243527e-01 9.92240051e+01 7.12250184e-01 5.90930380e-01 8.49686845e-01 9.42500696e-01 3.58477381e-01 2.15846936e-01 2.50166553e-01 2.52965646e-01 5.14727930e-01],0.3117115459383060,
B739,20190213,528275677,1185,1550078564.53102,65.77567944,727.359958581451,24.990360209204,1550078557.18236,316.381515019311,[137.5432202],[20.91397063 245.11626987 0.50896542 99.75784964 0.57683757],0.2345555458658240,
B739,20190213,528275677,1189,1550078554.46835,130.9755012,2341.465481532300,34.908999233819,1550078557.06065,307.701407402509,[95.80862155],[4.22436846e+01 7.73170695e+02 2.66823596e-01 9.89925652e+01 3.08312187e-01],0.2305068304204980,
B739,20190213,528275677,1190,1550078550.01053,131.8130027,2237.692663823460,35.597900336345,1550078553.27347,307.342764036369,[94.12360086],[4.24956015e+01 7.32613676e+02 3.37802349e-01 9.89827708e+01 4.12512200e-01],0.2260610357507660,
B739,20190214,528338424,1155,1550104479.13222,110.7914886,374.309039386110,52.399216591810,1550104497.71692,313.900751830966,[95.61253395],[3.50927666e+01 1.25036550e+02 1.24003081e-01 9.93142615e+01 4.43656019e-01],0.2884873243571760,
B739,20190214,528338424,1156,1550104483.49402,188.0428726,5573.364553512350,38.725612171806,1550104488.40064,299.706584064543,[101.72213386],[6.13840788e+01 1.82507127e+03 3.19543970e-01 9.78173504e+01 4.73093450e-01],0.3141213350746760,
B739,20190214,528384304,1070,1550130369.21571,55.14339323,1244.885948579660,101.975121974729,1550130369.88589,320.019155335435,[65.91044865 86.65671237 126.834695 173.12331941],[1.72634859e+01 3.99226321e+02 6.03079538e-01 9.98319885e+01 2.67776699e-01 2.86098657e-01 3.52705392e-01 3.82142224e-01],0.2946861390985820,
B739,20190214,528384304,1075,1550130349.27622,162.1726513,4117.225534992870,98.504348272230,1550130346.38620,304.785428036611,[70.5020602 91.94965537 43.03626225],[5.23133903e+01 1.33040460e+03 3.42514566e-01 9.84341102e+01 3.87062528e-01 5.24445694e-01 2.76338534e-01],0.2215071917175410,
B739,20190214,528384304,1245,1550129717.34194,205.6468123,8217.405444944230,114.506481019834,1550129729.90528,291.572866805869,[77.37324027 88.89887799 108.45686719 113.69740285 125.81169931 150.24063722],[6.85553453e+01 2.73876285e+03 2.48128156e-01 9.72006711e+01 4.35625183e-01 4.68425029e-01 5.63034045e-01 5.97020905e-01 6.79414865e-01 8.07588297e-01],0.3313423273545930,
B739,20190214,528384304,1247,1550129711.91835,73.66276216,666.483488914418,104.422413969561,1550129713.01811,314.931517330813,[182.22395002 223.9642748],[2.33476737e+01 2.14596097e+02 1.35559685e-01 9.96959678e+01 2.68012825e-01 4.29022929e-01],0.3052226258214700,
B739,20190214,528384304,1248,1550129708.23419,125.4278223,3338.722914949780,108.383295820777,1550129713.42361,311.439213390131,[149.18222207 201.38247021],[3.99153331e+01 1.06691660e+03 3.81727102e-01 9.90897706e+01 4.57234414e-01 7.04527051e-01],0.2692366689075070,
B739,20190215,528545489,1121,1550197956.63031,193.8977546,4227.713963798630,84.191460706162,1550197938.15600,301.512623167418,[57.00562038 83.49492285 103.49667288 85.12623742],[6.28548272e+01 1.37207758e+03 9.67147571e-02 9.77424451e+01 3.55221091e-01 4.71239562e-01 5.75627295e-01 4.84797664e-01],0.2934351138770590,
B739,20190215,528545489,1126,1550197938.60690,163.0760747,5974.649432824790,68.951497230249,1550197904.54492,301.737731795347,[110.29341947 116.52954729 93.90161974],[5.31604007e+01 1.95603698e+03 3.42756311e-01 9.83418705e+01 5.86418918e-01 6.14490420e-01 5.08059655e-01],0.2850308570537800,
B739,20190215,528545489,1133,1550197912.90598,108.0968132,1777.614588667950,92.295060305207,1550197902.35628,316.994545020511,[65.57425971 117.67873719],[3.38871419e+01 5.60824502e+02 2.10892536e-01 9.93539544e+01 2.00008332e-01 2.36893601e-01],0.2896473913484090,
B739,20190215,528545489,1199,1550197688.90720,193.6046679,4078.079295640330,89.755302544872,1550197674.75787,297.588324304906,[96.93169656 260.64929972],[6.34672613e+01 1.33786993e+03 2.36744819e-01 9.77003392e+01 3.14861630e-01 4.34963040e-01],0.7699495549320720,
B739,20190215,528545489,1200,1550197685.69601,96.22897576,1504.516665008450,114.970247374099,1550197696.64229,311.500722786689,[97.34585541 140.5917938],[3.07304996e+01 4.82891797e+02 2.02246733e-01 9.94696265e+01 2.63181136e-01 3.10088430e-01],0.3066509172799690,
B739,20190215,528545489,1201,1550197682.15180,74.82827179,750.034190685935,115.340964363256,1550197693.41732,313.650216772769,[194.79911093 143.06220064 165.70943266 95.43606625],[2.37779219e+01 2.38960139e+02 1.22897245e-01 9.96844126e+01 3.61201652e-01 2.90771187e-01 3.04604853e-01 2.99625490e-01],0.2699276384405970,
B739,20190215,528545489,1204,1550197672.41118,149.0258019,2737.941098118160,101.514348582878,1550197669.93795,301.814200776249,[227.22443931 161.23909614 98.53438225 225.73677789 250.59206161],[4.87133027e+01 8.95401704e+02 1.87106568e-01 9.86569899e+01 4.61439853e-01 4.12491639e-01 2.35936555e-01 4.51794476e-01 4.36705664e-01],0.4888812028688490,
B739,20190217,529041533,1117,1550439685.38680,137.5352691,2962.713691929540,105.956817129325,1550439687.00243,309.596506418736,[90.28680813 141.33089519],[4.39835974e+01 9.57888229e+02 2.98075181e-01 9.89033293e+01 5.03829533e-01 7.32299644e-01],0.2729057149998120,
B739,20190217,529041533,1121,1550439664.07286,164.9802374,4994.199692109300,108.262369991273,1550439668.12002,308.550066787643,[77.94214386 122.03310443],[5.26467130e+01 1.60716430e+03 2.88610480e-01 9.83993217e+01 6.91744573e-01 1.04605918e+00],0.2169961522191750,
B739,20190218,529085701,1157,1550464032.17233,178.3149475,2957.097411063860,103.630806481716,1550464029.18836,302.517540832054,[63.52063533 217.43882383],[5.78366673e+01 9.61386826e+02 2.80845876e-01 9.81062442e+01 3.41873425e-01 6.15418506e-01],0.3006556820795260,
B739,20190218,529094053,1094,1550468920.33194,154.8365265,2523.386557038130,113.629821005078,1550468933.42713,311.771244081845,[81.63451134 203.52587669],[4.90116664e+01 8.03263768e+02 2.21450794e-01 9.86446698e+01 4.14541007e-01 8.87918592e-01],0.2868143861939790,
B739,20190218,529094053,1095,1550468915.25947,158.5178918,3174.173643975820,116.367592923232,1550468931.05294,308.549118411490,[76.80658216],[5.07668466e+01 1.04143766e+03 3.33953348e-01 9.85406581e+01 7.96366507e-01],0.1850763369966000,
B739,20190218,529094053,1098,1550468901.71126,201.8925971,7242.296456967470,106.076554819692,1550468907.21208,299.860727329163,[73.08954142 95.92072912],[6.55845528e+01 2.35387543e+03 3.42938181e-01 9.74697245e+01 5.73329931e-01 7.72282256e-01],0.2411895616982560,
B739,20190218,529094053,1104,1550468875.62086,160.725895,3792.837239359290,102.706031211977,1550468878.07075,301.882308288281,[103.44676582 151.48428171 184.06395157],[5.23706350e+01 1.23450143e+03 2.76476923e-01 9.84350016e+01 4.27710619e-01 6.12546161e-01 7.87320679e-01],0.2677628198263420,
B739,20190218,529094053,1106,1550468866.59713,198.1445903,7311.192669364210,102.757175409223,1550468869.23404,299.420127362986,[81.34974341],[6.45961187e+01 2.40396552e+03 3.56612574e-01 9.75392855e+01 9.27592021e-01],0.1212203583249700,
B739,20190218,529094053,1223,1550468420.18384,88.25017319,4708.809746319280,101.099062980801,1550468417.80517,318.220360612987,[66.80513815 134.16833413],[2.75678637e+01 1.47702859e+03 7.85233638e-01 9.95347624e+01 1.31673757e-01 2.92425304e-01],0.1129494156029600,
B739,20190218,529219110,1120,1550524931.14183,214.3760256,8522.771941908130,103.244775336096,1550524933.52907,318.913787138889,[79.1041146 235.08143077 151.59504491 159.17020211 177.3574225 202.124049],[6.55144726e+01 2.60709885e+03 2.19151855e-01 9.74473757e+01 2.29171688e-01 6.09918426e-01 4.04772431e-01 4.32395320e-01 5.39698011e-01 5.90478102e-01],0.3272435247265130,
B739,20190218,529219110,1128,1550524897.88106,201.0356553,8162.351857745590,101.131106593600,1550524898.14549,293.993661438482,[79.42094801],[6.64549863e+01 2.67064317e+03 5.10738145e-01 9.73758561e+01 1.19409086e+00],0.1326602620309360,
B739,20190225,530446687,1122,1551115125.85150,210.3812683,8314.690223676740,98.642847385689,1551115124.31865,296.956851571790,[80.23700087],[6.90341802e+01 2.78505766e+03 1.05653790e+00 9.71704318e+01 1.16540069e+00],0.2696556027585270,
B739,20190225,530446687,1123,1551115121.50568,193.4949621,6188.510765063120,101.409060668361,1551115122.87824,300.254531736035,[87.75665374 121.80209265],[6.29753709e+01 2.01872332e+03 3.44568295e-01 9.76898173e+01 3.55573574e-01 4.42922986e-01],0.2691638295955660,
B739,20190228,530894868,1160,1551314252.37340,175.0752066,2826.170562450800,102.855302806304,1551314240.97796,312.694015773493,[58.58866247],[5.50583922e+01 8.98360944e+02 2.00375430e-01 9.82882312e+01 7.39957529e-01],0.0507834338203389,
B739,20190304,531695133,1150,1551714404.61828,158.0950172,4409.007147022160,104.485887686720,1551714403.99358,308.528399363078,[80.34658924 229.66253952],[5.04808073e+01 1.40933657e+03 3.08929571e-01 9.85344897e+01 2.66622195e-01 6.46060026e-01],0.2567127545022520,
B739,20190305,531817181,1119,1551770526.95999,180.9755716,4726.526265609830,111.923768858462,1551770538.54846,292.552448987153,[74.01219941],[6.05818663e+01 1.59100801e+03 1.80897911e-01 9.78889752e+01 5.23966669e-01],0.3061321551337140,
B739,20190305,531817181,1124,1551770507.88902,237.0302929,10758.336267381500,100.018226269509,1551770507.33130,312.703217798781,[69.66066344],[7.33294604e+01 3.33662883e+03 2.95928720e-01 9.67386321e+01 5.83892645e-01],0.1752859293557300,
B739,20190307,532148675,1159,1551918761.14619,148.2521979,2499.019722326500,110.984435108646,1551918765.25645,311.153585272459,[60.80571701],[4.71550786e+01 8.22614373e+02 3.55969523e-01 9.87510844e+01 8.46088487e-01],0.1850819166004450,
B739,20190307,532193985,1130,1551944367.71489,165.4990571,2925.710687657960,109.297755329488,1551944373.14982,298.241577294069,[97.38944906],[5.46201598e+01 9.74964475e+02 2.12968748e-01 9.83114109e+01 8.02288528e-01],0.3139954214014170,
