20190227,530888457,1302,1551311019.9108534,113.89768872917256,45.6628997557078,1525.0123936079287,[ 20.03219146  39.21098635  59.51154263  69.91273784  79.39798528
  91.12034606  97.87225726 118.84672399 139.92552658 158.70265603
 178.05762217 189.56699169 197.75938463 209.7638585 ],[ 0.23485136 26.51390268  0.18695958  0.12461936  0.09748746  0.08596937
  0.09004024  0.09313634  0.13521189  0.10252462  0.11211614  0.08420938
  0.12091575  0.13356054  0.18434189  0.15389269  0.134976  ],__,-4.159999999999968,328.80400000000003,0.11765649761808233,
20190227,530888457,1303,1551311027.4459434,117.6156599064856,47.84519340961123,1128.287413756003,[ 19.692604    39.25488959  59.23415482  70.09733484  78.14800414
  88.35161628  98.53331388 118.21887713 139.18563689 157.9025743
 176.52945338 188.6505324  197.03804458 208.64132314 226.98162201],[ 0.17059705 14.83948627  0.11800351  0.09251105  0.08075025  0.08063267
  0.08386995  0.09356737  0.13257507  0.08677683  0.09436329  0.09122324
  0.11685493  0.13037333  0.18070761  0.16986786  0.15584904  0.22120743],__,-4.169999999999959,328.79800000000006,0.09576175038004911,
20190227,530888457,1304,1551311026.649428,119.77452001206714,51.38710063537781,679.6184308115563,[ 19.48585853  38.95750975  58.46450294  69.33925258  76.66455909
  88.14030142  97.70035166 116.82231251 137.23075608 155.85487257
 175.42143194 194.85454931 206.62789046 225.97384241],[0.15036985 8.87319578 0.07678557 0.0816316  0.08114405 0.08519964
 0.12930215 0.10491121 0.21924915 0.09381581 0.09405689 0.10359559
 0.10732199 0.11975866 0.12180301 0.13132374 0.27170986],__,-4.169999999999959,328.79800000000006,0.08700782200583507,
20190227,530888457,1302,1551311019.9108534,113.89768872917256,45.6628997557078,1525.0123936079287,[ 20.03219146  39.21098635  59.51154263  69.91273784  79.39798528
  91.12034606  97.87225726 118.84672399 139.92552658 158.70265603
 178.05762217 189.56699169 197.75938463 209.7638585 ],[ 0.23485136 26.51390268  0.18695958  0.12461936  0.09748746  0.08596937
  0.09004024  0.09313634  0.13521189  0.10252462  0.11211614  0.08420938
  0.12091575  0.13356054  0.18434189  0.15389269  0.134976  ],__,-4.159999999999968,328.80400000000003,0.11765649761808233,
20190227,530888457,1303,1551311027.4459434,117.6156599064856,47.84519340961123,1128.287413756003,[ 19.692604    39.25488959  59.23415482  70.09733484  78.14800414
  88.35161628  98.53331388 118.21887713 139.18563689 157.9025743
 176.52945338 188.6505324  197.03804458 208.64132314 226.98162201],[ 0.17059705 14.83948627  0.11800351  0.09251105  0.08075025  0.08063267
  0.08386995  0.09356737  0.13257507  0.08677683  0.09436329  0.09122324
  0.11685493  0.13037333  0.18070761  0.16986786  0.15584904  0.22120743],__,-4.169999999999959,328.79800000000006,0.09576175038004911,
20190227,530888457,1304,1551311026.649428,119.77452001206714,51.38710063537781,679.6184308115563,[ 19.48585853  38.95750975  58.46450294  69.33925258  76.66455909
  88.14030142  97.70035166 116.82231251 137.23075608 155.85487257
 175.42143194 194.85454931 206.62789046 225.97384241],[0.15036985 8.87319578 0.07678557 0.0816316  0.08114405 0.08519964
 0.12930215 0.10491121 0.21924915 0.09381581 0.09405689 0.10359559
 0.10732199 0.11975866 0.12180301 0.13132374 0.27170986],__,-4.169999999999959,328.79800000000006,0.08700782200583507,
