20190213,528288329,1305,1550102000.6022842,116.91592515759315,195.81009071824923,12173.375943321931,[127.74278684 143.52143399 154.34995967 184.50605494],[  3.37039281 531.35525846   1.59803895   4.69919471   1.21703083
   1.33456828   1.49319981   1.67704261],__,-48.41999999999999,336.2844158460789,0.0320546625419172,
