20190212,528149263,1197,1550015123.0176537,99.6742687047866,41.12723982541573,-2334.4465196030787,[118.20961203 236.97460157],[  4.11644831 331.7401344    2.14125129   9.60036651   1.31926364
   2.83010628],__,-45.51999999999998,287.76459296143094,0.08959921897183394,
