20190214,528358443,1029,1550114279.768482,142.9326928561184,146.32687273743568,9972.102052334607,[123.75800306 145.6078125 ],[  3.00179634 535.4887117    1.52740099   4.77271863   1.53524339
   1.74049518],__,-50.71999999999997,333.6463675972758,0.01629518279976701,
