20190215,528673253,1109,1550256980.1214871,113.15490253310362,114.11045512058008,2875.050575167119,[ 98.590028  197.1130458],[  4.30909261 288.10190087   1.10042719   4.93900423   0.98704875
   2.1825808 ],__,-17.50999999999999,319.999303366325,0.0034612103771387154,
