20190215,528662066,1078,1550251301.4021838,74.32583823485048,227.40778518541163,9707.383443615436,[ 74.26533141  83.22958131 222.94801731],[  3.12610732 336.46394051   0.76332265   4.22352825   0.93261445
   1.06146901   2.07947555],__,-58.869999999999976,319.4981334847199,0.03878974869135455,
