20190212,528147455,1178,1550015126.081813,220.65964068575366,208.9718069848737,7707.906301729982,[191.77900956 348.81405716],[  3.63275261 794.32995566  76.30538353   4.48328746   1.39378169
   2.24360353],__,-46.20999999999998,319.23852490221833,0.02061209859332785,
20190212,528147455,1185,1550015152.9653199,136.0903575162366,127.06566460798832,11000.265547359342,[115.72541154 232.64105321],[  2.96562849 585.86315305   2.20767248   4.89755024   0.66213676
   1.35347753],__,-46.26999999999998,382.74716378569195,0.04839508835807222,
