20190212,528131101,1247,1550010366.3169231,82.79446546185787,120.44656878025604,-6405.818188526541,[60.21869627 119.9745182 179.9761152],[2.19311822 328.83068844 0.62695807 0.42844958 0.87993535 1.28238646],__,-44.70999999999998,304.47400000000005,0.02115168254765046,
20190212,528131101,1253,1550010322.5237422,94.33700054615723,121.53512499574563,-6205.919697325581,[60.11532779 120.25326154],[2.57179342 368.39779245 0.64297145 0.54633595 1.03800878],__,-44.819999999999965,304.408,0.015133739473536672,
20190212,528131101,1254,1550010314.7692683,95.2427788514501,119.38375573568209,6118.842937935854,[60.48161478 120.73737811 180.62690376],[1.60313896 241.47412992 0.49396282 0.30132581 0.57649781 0.8746623],__,-44.839999999999975,304.396,0.024029253022343225,
20190212,528131101,1263,1550010252.29633,93.86591365094186,128.81802976432377,7555.750627494311,[60.49883038 121.31051814 182.43506208],[2.2690115 365.57670688 0.76351507 0.37954456 0.73332503 1.14703924],__,-44.99999999999997,304.3,0.01666564332853226,
20190212,528131101,1300,1550009992.7188888,99.61232893803613,130.0173460368467,6997.074689677487,[61.11766191 122.40342746 183.29442074],[1.31516469 213.27745412 0.49211247 0.23872558 0.44981389 0.70943842],__,-45.639999999999986,303.916,0.024133710469656382,
20190212,528131101,1304,1550009965.883775,99.9377044600468,124.11865086840052,-5828.8204757234325,[61.31173738 122.68565659 183.59783867 246.34057615],[1.32503616 177.77205287 0.48389417 0.23287896 0.39591724 0.61403399 0.76147567],__,-45.70999999999998,303.874,0.03138163973866718,
20190212,528100746,1234,1549993700.3476908,88.06136492909057,124.893739898276,-6857.925560543311,[57.93745483 116.00662179 173.75706725],[0.92069395 159.26837599 0.3431522 0.18597836 0.33500157 0.49314585],__,-42.87999999999997,305.572,0.015333338047697811,
20190213,528269862,1169,1550076364.2363093,82.74189522388913,126.47876388878481,4533.540735212429,[14.99320367 30.72868108 61.54259262 78.9055252 122.90534284 184.07721391],[0.74046546 94.64356327 0.23677839 0.23435404 0.29595378 0.18400069 0.31094547 0.28991872 0.50068835],__,-43.099999999999966,305.44000000000005,0.04049303331802736,
20190213,528269862,1175,1550076401.2533002,86.42417748324996,128.78225691590583,4577.801167963489,[61.08155089 122.3076645 181.96620499 243.59616966],[0.64440789 86.16873942 0.23785164 0.16789166 0.26396244 0.50698955 0.64970703],__,-41.099999999999966,306.64000000000004,0.027479316607422536,
20190214,528466553,1097,1550165290.901515,106.96508964899638,134.32798576138399,5251.799454605468,[59.94377668 119.89218156 179.86709773 218.18359268 240.29886615],[1.08184808 130.5867575 0.318542 0.23952217 0.39196232 0.66349586 0.8131566 0.83877616],__,-41.51999999999998,306.38800000000003,0.029450865700260054,
20190214,528466553,1109,1550165212.1098206,108.20655018154658,136.93364595236807,5213.9598490267,[29.68828401 44.43978618 59.39760214 75.13198686 118.85476403 147.99155384 178.01608246 237.56083392],[0.75890978 97.90767846 0.21403954 0.18578895 0.22346951 0.18051585 0.37915489 0.29738507 0.50022106 0.52284253 0.85874712],__,-41.71999999999997,306.26800000000003,0.026629404015267165,
20190214,528445164,1173,1550158750.7401662,109.7816684326697,118.83135827060106,4963.2967346214655,[61.07485781 122.11120662 182.73119062 244.54188037],[1.26320992 156.9328995 0.35273112 0.24144869 0.39542274 0.60946106 0.92124456],__,-42.139999999999986,306.016,0.013389186198537628,
20190214,528445164,1176,1550158771.447178,110.68383358767841,123.88018934053939,5437.3607884748335,[29.51633228 44.63246502 60.19026852 120.39696574 180.14778321 241.47751909],[0.69913418 101.23655087 0.26078562 0.20093947 0.23150789 0.15450334 0.28432558 0.48041956 0.71206559],__,-41.619999999999976,306.32800000000003,0.0266288891939925,
20190216,528889538,1223,1550357056.088963,97.10959515159064,116.30868619262583,5124.433233150614,[30.63338738 61.61211303 123.13083039 184.49471149 246.38329218],[0.91246809 120.58269011 0.36083066 0.24830209 0.15781243 0.24387496 0.35598363 0.62376495],__,-29.589999999999975,313.54600000000005,0.011205659932262283,
20190220,529597826,1131,1550702054.665057,95.42245135162659,111.6461931006787,-5687.49053637033,[15.24847198 30.01474624 60.94391044 121.99995221 182.5962622 243.74991907 81.30933557],[1.14822561e+00 1.72352092e+02 4.93883103e-01 1.65675119e-01 3.21023543e-01 1.64229042e-01 2.78115174e-01 4.36823635e-01 6.31324436e-01 2.93434255e-01],__,-38.20999999999998,308.374,0.01529368919980248,
20190222,529813043,1180,1550804938.349272,91.11508690500538,125.08492963811788,-5318.456020632769,[62.27915791 124.71368265 185.91014503 247.27757121],[0.69576339 98.18953873 0.28077166 0.14858029 0.2503557 0.44712143 0.60917884],__,-43.73999999999998,305.05600000000004,0.022392328713715964,
20190222,529965781,1250,1550876927.4416323,107.32521150285488,142.85302540987578,6533.510676277072,[29.84094076 45.03538138 59.58963929 119.33433625 179.02237162],[0.96081195 144.30271465 0.28073437 0.20431763 0.22602127 0.21639453 0.38643937 0.67955529],__,-43.24999999999997,305.35,0.017891094375666775,
20190222,529965781,1251,1550876922.2903926,106.77615868253373,143.56977732434956,6619.869628197916,[30.09979618 44.7699644 59.59648169 119.48137907 178.57278738 238.9729981],[0.92765143 136.70903076 0.30781366 0.2333639 0.24933749 0.19608563 0.35184806 0.59611504 0.84008968],__,-43.24999999999997,305.35,0.023460161404956145,
20190222,529924368,1122,1550858592.202579,108.37712918990042,92.804355670445,5724.300940076619,[30.40002543 46.48438656 61.28429557 122.42710208 182.84664098 244.46452936],[0.68330538 127.9623248 0.38357844 0.21240277 0.2108585 0.13015815 0.20724267 0.30891189 0.47789213],__,-47.109999999999985,303.034,0.02018977816657422,
20190226,530637329,1072,1551201895.8049939,108.85892348688557,107.6564603800178,5361.338505617737,[61.15134196 122.07608809 182.38718196],[1.21941225 180.65065623 0.44928916 0.21083661 0.36145757 0.56801567],__,-28.70999999999998,314.074,0.017945507250211584,
20190227,530718012,1160,1551235840.9670424,107.00566482966512,134.90371241825554,5555.476584831149,[30.46574814 43.97030427 59.70106452 119.32290626 178.84669268],[0.92195648 124.207453 0.27046478 0.36490193 0.30689763 0.19703327 0.32937218 0.58020054],__,-26.649999999999977,315.31,0.02130996560003807,
20190227,530837746,1184,1551290837.3574698,111.47607265838859,146.20167432696448,5258.781697851789,[29.30182511 44.63127146 58.42480895 117.61304068 174.74381156 231.96114946],[0.66919606 83.24426116 0.23345282 0.20216283 0.24789443 0.14394554 0.25427754 0.45237672 0.52136206],__,-26.119999999999976,315.62800000000004,0.03217999994685375,
20190228,530900752,1138,1551314158.1376908,98.39733755220186,112.50328630832021,5706.812911922728,[15.49888249 47.50064083 62.19587456 80.44131788 124.41618619 186.21800203 249.18426972],[0.70745954 112.67906814 0.3320801 0.15714819 0.23037103 0.13743437 0.26023766 0.23781613 0.36751627 0.57275473],__,-31.44999999999999,312.43,0.027270268041243183,
