20190214,528502194,1023,1550177789.2386246,122.97259064951439,49.71206764963811,1336.056123378144,[37.89453395 56.55274656 75.53601791 116.44978889 134.20067273 150.92977164 169.24024413 188.571922 207.33636535 229.24586379],1550177789.2386246,117.32633822618287,48.90142163934606,1260.2139455307965,[39.21836928 59.72624717 77.2104974 116.73516812 135.96043111 156.17045061 175.50279721 194.0787571 213.12616965 233.47938962]
20190214,528502194,1024,1550177797.1981785,120.59404244778554,54.145321882659104,995.386420402795,[57.06523135 75.73439843 116.70448242 133.55776914 151.56785994 170.27861663 189.01597671 231.22091416],1550177797.1981785,117.15365473596358,53.782323826228925,968.0374985707163,[58.34803452 77.20500198 116.92439988 135.89349338 155.79948047 175.72216668 195.25534082 234.05623975]
20190214,528502194,1025,1550177805.5084739,120.61590013322281,52.576510164803814,723.0329858216818,[56.67733713 117.75023582 132.54808107 149.98945843 170.67632704 196.48639318 232.16423791],1550177805.5084739,118.65935899859065,51.578251895001884,680.2787864743556,[58.60331765 117.84119584 136.61402882 156.02756585 176.79026983 196.96116987 236.49364209]
20190214,528502194,1026,1550177820.3312578,119.43428826690743,55.30509097936482,1083.1500925030089,[56.45913304 117.43803751 133.63301048 153.14337788 96.07278653 172.47239134 190.60893161 229.47164204],1550177820.3312578,115.71487912276439,53.221898345979575,903.129233700434,[59.51994571 118.18366583 136.084664 155.88968198 97.59922707 177.1855435 194.13846106 236.21067091]
20190214,528502194,1027,1550177833.0654209,120.66410647686527,55.85613525099115,1377.7244817382812,[57.4947441 118.04747502 172.36725746 235.39830471],1550177833.0654209,117.47842362987812,53.4932425382691,1182.9904798720543,[58.95308334 118.15873878 176.71830249 236.62507301]
20190214,528502194,1028,1550177847.3778443,121.25189007311683,59.23668962655831,1952.1245054050994,[56.99261605 118.10804866 170.7982507 209.11557472 232.40238169],1550177847.3778443,113.96265340683642,58.546364805277676,1858.5612719883081,[58.96261355 118.64415933 177.97367714 214.22768595 235.6715828]
20190214,528502194,1029,1550177867.311236,118.74040239775027,56.7641432736584,1888.4189729577843,[117.75862687 170.36118912 228.48121024],1550177867.311236,112.47866182327823,58.31994326534702,2064.678061634423,[118.88497814 177.62668012 233.90524464]
20190214,528518474,1006,1550187776.9446495,119.47185927766878,87.86179792334539,2252.9656369173863,[105.08454067],1550187776.9446495,126.4856206707047,121.20542422816996,4192.032313363938,[91.94368623]
20190214,528518474,1007,1550187764.1925879,120.58943486352202,60.688883002200186,1315.78608395818,[55.45726601 110.63288242 129.2776671 165.97089882 226.02981006 205.79959081],1550187764.1925879,115.21957276367056,60.01147326992516,1252.9767177579809,[58.38490196 116.73195463 134.46738417 174.94950061 229.48064595 210.9507452]
20190214,528518474,1008,1550187750.9849875,122.58728752601805,67.3595708228796,1885.7726213695655,[113.27875821 162.75358935 223.43243534],1550187750.9849875,116.04643983173762,65.5288413996636,1797.1568920525708,[116.03483667 172.78959283 226.63684577]
20190214,528518474,1009,1550187737.5347757,121.38694558837518,59.57023532948671,1114.6972332573475,[114.721257 165.84077011 220.94967978],1550187737.5347757,116.76868451743978,62.25406964534516,1241.3125559381708,[115.3324786 173.03296579 226.42312026]
20190214,528518474,1010,1550187724.813791,118.62724569611697,66.57051380786473,954.4981112970352,[110.66468356 167.34872163 223.65652013],1550187724.813791,115.50189315003038,65.5855784331992,909.9099175210658,[117.57124573 173.25254532 230.65015723]
20190214,528518474,1011,1550187712.615097,119.50053178670005,61.26485086949728,465.4412784810445,[54.91674334 73.92913585 91.44735853 109.01443207 133.00771665 164.5913439 208.36469216 229.45598201],1550187712.615097,117.01763624004047,62.04229983968297,474.72796626592697,[57.97414202 77.4911976 96.47152866 116.40812677 136.18046432 174.70608589 210.70828844 231.08649281]
20190214,528518474,1012,1550187698.8012464,119.88672605382901,62.21047005275118,796.9343498200901,[114.97227743 165.46640503 184.85170169 206.00441038 229.84089184 243.7471796],1550187698.8012464,116.83735405178992,61.14573606297832,718.7321616178326,[115.95442741 173.8815523 192.64194548 210.23475649 230.22332662 249.80089613]
20190214,528518474,1013,1550187682.3631432,120.53268053273436,57.298055021097575,868.8844068940527,[115.15105404 165.49630625 225.92230609],1550187682.3631432,117.3469286408769,56.91917346769256,841.9352434531622,[115.62897983 172.29781617 229.71194619]
20190214,528518474,1014,1550187666.5771613,117.71746065526696,62.91155592229596,1385.7165628916466,[116.19648963 168.60224638 226.61979574],1550187666.5771613,112.87878909533684,62.32653563680774,1353.4616694080526,[117.48625008 176.0957532 232.18102714]
20190214,528518474,1015,1550187649.9155543,118.28438196783415,64.79354773721684,1674.2113410849818,[116.20832655 167.15268021 226.64548957],1550187649.9155543,112.35202398784425,64.42083032734944,1629.163519230511,[117.98113632 174.67321895 231.68065104]
20190214,528518474,1016,1550187631.6712945,119.0535211634507,60.333325603975226,1249.1760152786217,[117.78942187 170.6358681 229.40775778],1550187631.6712945,117.06984958576476,53.76148575925742,939.1245766763576,[117.0765213 176.83563318 231.80967293]
20190214,528518474,1017,1550187618.350744,118.19439793738337,63.58084835413208,1715.6226933078167,[115.73354371 227.78448091],1550187618.350744,112.30753348775855,63.47951745658103,1758.4782603288459,[118.04987566 231.10519981]
20190214,528518474,1019,1550187585.7634544,117.66692798346627,64.33156820338114,2149.1019116345087,[116.99573175 169.73461541 227.10931815],1550187585.7634544,111.29522964278274,64.4330604957183,2145.558319577999,[117.58170445 175.96028589 230.70615916]
