20190221,529754214,332361.0094890357,6923937.997999743,959.362858201585,1550781326.4611256,441.96000000000004,69.44994,157.5,CUT,
20190221,529754214,332779.3070398293,6921580.453252117,1546.0722409385014,1550781360.0,365.76,61.218836,162.5,1009,
20190221,529754214,332676.27877036773,6922502.984014441,1302.0581728548555,1550781346.7704425,411.48,68.421052,170.5,1010,
20190221,529754214,332474.009489033,6923587.722322771,906.8956539103254,1550781331.5739982,441.96000000000004,69.44994,157.5,1011,
20190221,529754214,332134.4486198354,6924589.738911017,495.9290041367223,1550781316.6564536,457.20000000000005,68.678274,148.0,1012,
20190221,529754214,331711.09321488964,6925387.405808205,172.08663225067338,1550781302.9622304,472.44,67.649386,149.0,1013,
20190221,529754214,331317.07468571834,6926197.247894958,193.918102601717,1550781289.7365599,502.92,67.134942,151.5,1014,
20190221,529754214,330513.8223066808,6927925.029076782,865.5896252961843,1550781262.2865407,518.1600000000001,65.59161,153.5,1016,
20190221,529754214,330140.1824916739,6928793.372414939,1180.8572743832337,1550781246.0304034,518.1600000000001,66.106054,154.5,1017,
20190221,529754214,329803.3655693458,6929633.096563705,1665.6997186809542,1550781233.9071,518.1600000000001,66.363276,155.5,1018,
20190221,529754214,332300.52796645317,6931926.73491627,1141.26719529731,1550777698.7094731,1066.8,58.646616,319.0,1019,
20190221,529754214,331769.0649131405,6932631.826381955,667.8979165721361,1550777713.1677284,1082.04,58.132172000000004,319.5,1020,
20190221,529754214,331310.7557552189,6933237.729130029,7.981264964863318,1550777727.0032156,1112.52,57.617728,319.0,1021,
20190221,529754214,330969.09081355756,6933691.644139029,800.0603290700741,1550777737.9123268,1127.76,58.132172000000004,319.5,1022,
20190221,529754214,330761.09081356245,6933970.775203636,1735.3385185590832,1550777742.8843768,1127.76,58.132172000000004,319.5,1023,
20190221,529754214,330921.37486120884,6927015.449233457,654.8483796809069,1550781276.6575217,518.1600000000001,66.620498,152.0,1015,
