20190214,528502194,1023,1550177789.2386246,118.08133526769393,50.19497779620341,1374.6272745661515,[38.91774215 58.07729826 77.57882113 116.34977669 136.82810736 154.95673809 173.8171933 193.8626752 213.15325546 233.60835085],1550177789.2386246,117.32633822618288,48.90142163934603,1260.213945530795,[39.2316117 59.49328277 77.28542265 116.62480148 135.81681704 155.98757278 175.30306204 194.36513098 214.09351283 234.00923691]
20190214,528502194,1024,1550177797.1981785,117.57043467752709,54.478535373137824,1017.0728771464933,[58.59444735 77.76829251 116.68200797 136.48441428 155.25904043 174.85155414 194.12645814 234.18545654],1550177797.1981785,117.1536547359636,53.78232382622891,968.0374985707145,[58.37638961 77.47293842 116.88460457 135.95842167 155.82952599 175.63482723 195.27969974 234.09229247]
20190214,528502194,1025,1550177805.5084739,117.63983682481745,52.78460056841382,731.7297475881968,[58.25051053 117.70354858 137.24856813 155.24838129 176.72893723 197.67580331 236.15607475],1550177805.5084739,118.65935899859066,51.578251895001884,680.2787864743555,[58.50053892 117.40413766 136.85358993 156.27435247 176.17333274 197.08050547 235.2811226]
20190214,528502194,1026,1550177820.3312578,115.2806505279556,55.766722746562905,1112.1764032969024,[58.47287438 117.4896023 136.69394566 156.40658547 98.09254579 176.34704067 195.88664027 234.774486],1550177820.3312578,115.71487912276439,53.22189834597958,903.1292337004339,[59.15069146 117.55765218 136.66916766 156.51200679 97.57509002 176.32930942 195.34241908 235.35549936]
20190214,528502194,1027,1550177833.0654209,116.68977181025556,56.1123496417087,1397.5435093842675,[59.09862675 118.00108983 176.96268557 237.84042132],1550177833.0654209,117.47842362987811,53.49324253826913,1182.9904798720568,[58.92515122 118.00077845 176.68498392 236.42721367]
20190214,528502194,1028,1550177847.3778443,115.39464375461787,58.9009945327381,1928.6996510136873,[58.83386718 118.06476623 176.30752328 216.2038467 236.21988593],1550177847.3778443,113.9626534068364,58.54636480527766,1858.561271988306,[58.82939598 118.1453263 176.97292458 216.47348441 236.19029866]
20190214,528502194,1029,1550177867.311236,112.71747096166553,58.62497247302986,2049.887881073343,[117.52702892 175.52398447 234.14552765],1550177867.311236,112.47866182327822,58.31994326534706,2064.678061634426,[117.89897041 176.72020916 235.80680895]
20190214,528510459,1014,1550181792.9943023,117.30952501196415,80.84775101371818,3321.81956788894,[110.39092394 221.79213436],1550181792.9943023,117.51290138471839,75.49773921860078,2724.4463716534106,[110.18006483 220.99232555]
20190214,528510459,1013,1550181805.205245,118.60215199249137,61.77952076159559,1171.3329111207706,[115.56890742 173.95118159 231.05798104],1550181805.205245,118.26168576207387,61.263014653234336,1119.5494185745838,[115.49750931 173.87790876 230.99973621]
20190214,528510459,1012,1550181820.0,117.16405677526221,63.891532576216925,786.2629576389536,[116.01971309 174.32037694 213.2403519 231.5268474 250.56722009],1550181820.0,117.26715796714532,61.51943653309128,702.9143014711824,[116.04020894 174.16583682 212.99767165 232.21180123 251.44368958]
20190214,528510459,1011,1550181832.4984717,118.28319670165062,65.80502937711279,392.2921810184622,[38.20811661 57.1382535 75.92499427 95.15480243 116.39043823 133.90157849 170.2974574 213.49948199 232.04517421],1550181832.4984717,117.6274095307631,63.48341475726184,330.0717826126774,[39.05124363 58.52304023 77.86989245 97.35368716 117.03544328 136.41494264 175.49323902 214.71116285 233.55347982]
20190214,528510459,1010,1550181842.8943968,118.1445847456718,62.78195405691835,563.4250093144759,[58.19356531 77.77203531 97.42721696 116.58040698 175.05605637 233.42477667 252.09603653],1550181842.8943968,117.86423055978057,63.367342748539585,585.6962655602531,[58.0098369 77.89014924 96.67914096 116.55725903 174.69747086 232.87116083 252.0078888]
20190214,528510459,1009,1550181856.345989,115.69965994204085,62.92299292347596,1062.0603347913461,[58.71152204 77.33447321 116.78784085 174.01340105 233.32997021],1550181856.345989,114.67623888400217,62.95296696217808,1078.0930721320378,[58.92305377 76.33718476 116.91827608 175.73976388 233.76726938]
20190214,528510459,1008,1550181870.0039585,113.67448751258924,62.358241216659096,1642.6553517569012,[116.43916972 173.40487759 233.20024256],1550181870.0039585,111.94507054780033,59.05257889335698,1400.6281619526292,[116.83764249 175.3002954 233.58922138]
20190214,528510459,1007,1550181884.3150985,113.64352947826016,63.7569657242252,1877.4142158714465,[58.1882577 116.43183772 173.73994084 231.81203217],1550181884.3150985,112.99381853392656,61.466163883998874,1726.0257836458586,[58.19527052 116.57088914 174.98675876 232.81850615]
20190214,528518474,1023,1550184643.6806734,113.48999936425668,53.320277560556626,1878.5195055363338,[117.48005475 136.86173347 157.48917152 176.33195104 215.31368846 233.89553633],1550184643.6806734,112.88209314256471,50.365270012231726,1545.3890538552641,[117.44813612 135.60212326 157.80763893 176.02825649 215.9176537 234.59641269]
20190214,528518474,1024,1550184650.8730202,115.45267224897633,53.24212038590421,935.7689448792199,[117.56862547 154.9736511 174.84835234 196.34151904 235.37081155 58.83545161 78.62094663],1550184650.8730202,113.93096244246152,51.473003472641885,843.9086821242036,[117.90965267 156.9130971 177.29268296 197.78314526 236.42983573 58.59153581 78.92973671]
20190214,528518474,1026,1550184671.6801171,115.39139311945243,55.615458108689076,855.2817013542176,[59.32150849 117.8547223 176.89043896 234.60954573 255.06593334],1550184671.6801171,115.1855851897286,54.39779380279147,793.9932749081928,[58.9129602 117.84033621 176.92029484 235.66560317 255.15992271]
20190214,528518474,1027,1550184682.1097648,115.61340910858776,54.328811961555246,1052.6323348163858,[118.63368111 238.38177389 59.52320778 178.14223444],1550184682.1097648,115.64162063280554,53.075957213816956,992.4570177005023,[119.17162714 238.91249896 59.24529417 178.44250307]
