20190214,528485724,1251,1550173007.4153903,98.90987100946782,2993.5708577855276,113.2097545583052,1550173006.4756293,332.35422536584855,[36.55559497 54.59275362 73.27387698 109.94748204 146.64862593 164.75414233 182.822929 219.5642175 237.05376865 256.30900145 274.23744291],[1.30119087e+01 3.94095910e+02 8.33433709e-02 4.37224164e+01 1.11493457e-01 8.99279009e-02 1.13064136e-01 7.64185235e-02 8.86099575e-02 1.09507334e-01 1.20776623e-01 1.37542301e-01 2.29539084e-01 1.95930579e-01 2.26330512e-01],__,332.35422536584855,0.05272176329483104,
20190214,528485724,1271,1550172830.8874078,95.16602281761601,2660.136877558463,113.15315567818077,1550172829.4071984,313.29177994158243,[55.01046455 73.45706076 110.22059506 147.17981734 165.53149808 184.04563926 202.47638621 220.99612955 239.59025 257.4653435 275.89073593],[1.36952098e+01 3.83719925e+02 7.65099557e-02 4.50695062e+01 1.38775501e-01 1.52752186e-01 7.96830013e-02 9.74500588e-02 1.07895285e-01 1.37811419e-01 3.13884343e-01 1.53193570e-01 3.91882731e-01 2.13934354e-01 2.60144265e-01],__,313.29177994158243,0.050041816384337794,
20190216,528853433,1246,1550349176.9275692,107.1333101523091,2071.0649194736043,117.0004251506705,1550349178.2413504,320.4800384206947,[54.80423634 73.45860408 110.63639305 147.05324269 164.83467018 183.32702685 220.56465372 237.23744869 255.40398284 274.47350341],[1.69063474e+01 3.26650355e+02 5.83898174e-02 5.05965437e+01 1.20409681e-01 1.70867118e-01 8.63783833e-02 1.05946208e-01 1.32813580e-01 1.61317684e-01 1.61557118e-01 2.71383539e-01 2.71454454e-01 2.59016394e-01],__,320.4800384206947,0.14792043339402816,
20190216,528853433,1250,1550345751.0844882,80.35063907378583,1395.401886977821,116.37938306441167,1550345750.6052322,322.2282006161726,[37.90597442 55.86299006 74.17900338 111.615153 148.94878019 167.28293079 185.71165965 203.77505413 223.12342463 241.68906097 260.53979253 279.0513207],[1.59427055e+01 2.78440953e+02 6.45480622e-02 6.38644891e+01 1.72587590e-01 1.36329942e-01 1.29454971e-01 9.31799209e-02 1.08893283e-01 1.15368791e-01 1.33381062e-01 3.27054123e-01 1.62435841e-01 2.71623755e-01 2.10757254e-01 2.47400779e-01],__,322.2282006161726,0.06226192191851106,
20190219,529392751,1280,1550605166.5785925,98.2015358836956,3704.2057371259393,112.8524422951844,1550605167.7236753,309.16535797835365,[111.99939229 149.23143966 167.97266053 186.387629 223.6845779 260.68207851 279.97880457],[1.13367891e+01 4.27359408e+02 1.42133521e-01 3.57368227e+01 1.06396608e-01 1.48815509e-01 1.65409350e-01 1.68539118e-01 1.69129296e-01 2.90967371e-01 2.97224510e-01],__,309.16535797835365,0.1142759013359861,
20190223,530109351,1238,1550953305.193578,105.52691650395263,1603.4043135617408,117.26362379849964,1550953305.6599243,338.05653368569534,[36.1592175 55.11703253 73.94907724 92.49470713 111.12859375 129.17462725 147.88235059 166.75888921 185.91397303 221.85316507 257.20931389 275.34007311],[1.80663899e+01 2.75387506e+02 4.31636965e-02 5.78134813e+01 1.55332194e-01 1.56489642e-01 1.16417009e-01 1.67543148e-01 7.77954670e-02 1.63430191e-01 9.83419830e-02 1.26431407e-01 1.65622144e-01 1.55405603e-01 2.18047642e-01 3.22518021e-01],__,338.05653368569534,0.13586817422392114,
20190223,530115978,1244,1550950132.5207832,83.3491175495071,2496.156903960509,116.29646785382813,1550950134.0654912,317.844086692377,[36.76422865 55.20880815 73.83023253 91.85715895 110.85532136 129.28225263 147.94582291 166.43486061 184.66090617 202.66962895 221.74755433 240.56013634 259.12685626 277.74003634],[1.27505408e+01 3.81871283e+02 7.77763511e-02 4.86300267e+01 1.31544898e-01 9.34843735e-02 9.89698165e-02 1.91887095e-01 7.70310254e-02 1.31586943e-01 8.87734447e-02 9.80826306e-02 1.14034180e-01 2.17279351e-01 1.32118903e-01 2.15710681e-01 2.02492194e-01 2.16076358e-01],__,317.844086692377,0.07702740676312624,
20190225,530463787,1235,1551123575.5906305,80.79240682197937,1659.572184925311,116.2517834012526,1551123575.476696,321.7643628794486,[37.51954273 56.22287236 74.65054089 92.80074641 111.85727178 129.77330197 149.17153738 167.92943218 186.02268025 223.40827084 241.7265356 259.61842763 204.11210632 278.23008994],[1.51014599e+01 3.10222252e+02 6.45481593e-02 6.01711143e+01 1.38139256e-01 1.33503647e-01 1.64870313e-01 1.65620565e-01 8.15936917e-02 1.63111860e-01 9.81364008e-02 1.32873859e-01 1.40993708e-01 1.51112226e-01 2.95078882e-01 2.50946491e-01 2.83160501e-01 3.84344849e-01],__,321.7643628794486,0.07577317521588829,
20190305,531778247,1300,1551748679.2002864,99.31485424124388,2173.454079257856,116.44594083823219,1551748679.4084377,333.1484857479139,[55.41277886 74.28300055 93.61464404 110.74764744 129.85230938 147.72398982 165.99750648 184.57267976 221.87674151 258.4251891 275.97286903 239.02727447],[1.54998080e+01 3.40370335e+02 6.11842082e-02 5.19660871e+01 1.25881631e-01 1.15888219e-01 1.81316016e-01 8.28999254e-02 1.73806781e-01 9.31921069e-02 1.11643580e-01 1.36699133e-01 1.46524471e-01 1.96229654e-01 3.21792971e-01 2.93475332e-01],__,333.1484857479139,0.09121577656182034,
20190308,532471556,1302,1552067353.416024,75.7987432232601,1021.1673666102178,116.49798108866217,1552067352.570128,304.7651204605096,[73.96596531 110.88355877 128.64074405 147.82397298 166.31415455 184.75992312 205.03056908 222.12214645 243.37675602 259.13641843 276.14751173],[1.70158497e+01 2.29504488e+02 4.70722925e-02 6.83949724e+01 1.60394970e-01 8.58220954e-02 1.42761368e-01 1.12376345e-01 1.15583306e-01 1.36071293e-01 2.60106546e-01 1.55706399e-01 2.58412929e-01 1.92751833e-01 2.67882514e-01],__,304.7651204605096,0.13140682242700366,
